od_seq_id,o_zone_id,d_zone_id,o_sindex,d_sindex,o_district_id,d_district_id,mode_type,demand_period,connectivity_flag,s_x_coord,s_y_coord,t_x_coord,t_y_coord,volume_s0,volume_s1,avg_tt_s0,avg_tt_s1,avg_distance_km_s0,avg_distance_km_s1,avg_cost_s0,avg_cost_s1,
1,3,17,2,16,0,0,walk,am,0,-96.774303,43.572962,-96.711382,43.541280,100.00,200.00,5163628.50,203781328.00,16.92,18.03,0.00,0.00,
1,3,22,2,21,0,0,auto,am,0,-96.774303,43.572962,-96.731241,43.514858,100.00,200.00,667.87,10591.43,23.12,23.18,0.00,0.00,
1,3,22,2,21,0,0,bike,am,0,-96.774303,43.572962,-96.731241,43.514858,100.00,200.00,1270727.12,241188656.00,0.57,4.43,0.00,0.00,
1,3,22,2,21,0,0,walk,am,0,-96.774303,43.572962,-96.731241,43.514858,100.00,200.00,6395873.50,199296768.00,8.00,10.37,0.00,0.00,
1,3,23,2,22,0,0,auto,am,0,-96.774303,43.572962,-96.750904,43.514858,100.00,200.00,271.31,5816.11,13.88,13.66,0.00,0.00,
1,3,23,2,22,0,0,bike,am,0,-96.774303,43.572962,-96.750904,43.514858,100.00,200.00,11636690.00,434903744.00,4.60,7.05,0.00,0.00,
1,3,23,2,22,0,0,walk,am,0,-96.774303,43.572962,-96.750904,43.514858,100.00,200.00,8806893.00,228220864.00,9.76,10.38,0.00,0.00,
1,4,1,3,0,0,1,auto,am,0,-96.747168,43.563654,-96.770420,43.612828,500.00,1000.00,18.84,200.05,8.00,8.00,0.00,0.00,
1,4,1,3,0,0,1,bike,am,0,-96.747168,43.563654,-96.770420,43.612828,500.00,1000.00,34458904.00,0.00,8.00,0.00,0.00,0.00,
1,4,1,3,0,0,1,walk,am,0,-96.747168,43.563654,-96.770420,43.612828,500.00,1000.00,12281240.00,0.00,8.00,0.00,0.00,0.00,
1,4,2,3,1,0,2,auto,am,0,-96.747168,43.563654,-96.711251,43.605813,200.00,400.00,25.99,234.24,13.94,13.97,0.00,0.00,
1,4,2,3,1,0,2,bike,am,0,-96.747168,43.563654,-96.711251,43.605813,200.00,400.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,4,2,3,1,0,2,walk,am,0,-96.747168,43.563654,-96.711251,43.605813,200.00,400.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,4,3,3,2,0,0,auto,am,0,-96.747168,43.563654,-96.774303,43.572962,200.00,400.00,14.59,187.12,4.00,4.00,0.00,0.00,
1,4,3,3,2,0,0,bike,am,0,-96.747168,43.563654,-96.774303,43.572962,200.00,400.00,31826762.00,0.00,4.00,0.00,0.00,0.00,
1,4,3,3,2,0,0,walk,am,0,-96.747168,43.563654,-96.774303,43.572962,200.00,400.00,11343101.00,55481708.00,4.00,1.13,0.00,0.00,
1,4,5,3,4,0,0,auto,am,0,-96.747168,43.563654,-96.731569,43.564034,500.00,1000.00,12.19,206.48,2.00,2.00,0.00,0.00,
1,4,5,3,4,0,0,bike,am,0,-96.747168,43.563654,-96.731569,43.564034,500.00,1000.00,35738092.00,0.00,2.00,0.00,0.00,0.00,
1,4,5,3,4,0,0,walk,am,0,-96.747168,43.563654,-96.731569,43.564034,500.00,1000.00,12737078.00,17357334.00,2.00,0.14,0.00,0.00,
1,4,6,3,5,0,0,auto,am,0,-96.747168,43.563654,-96.711644,43.587586,400.00,800.00,39.82,1348.03,7.17,6.78,0.00,0.00,
1,4,6,3,5,0,0,bike,am,0,-96.747168,43.563654,-96.711644,43.587586,400.00,800.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,4,6,3,5,0,0,walk,am,0,-96.747168,43.563654,-96.711644,43.587586,400.00,800.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,4,7,3,6,0,0,auto,am,0,-96.747168,43.563654,-96.693423,43.563844,400.00,800.00,855.82,15139.74,23.07,23.18,0.00,0.00,
1,4,7,3,6,0,0,bike,am,0,-96.747168,43.563654,-96.693423,43.563844,400.00,800.00,0.00,366514720.00,0.00,3.87,0.00,0.00,
1,4,7,3,6,0,0,walk,am,0,-96.747168,43.563654,-96.693423,43.563844,400.00,800.00,6809899.00,268804032.00,4.80,7.97,0.00,0.00,
1,4,8,3,7,0,0,auto,am,0,-96.747168,43.563654,-96.711382,43.562324,700.00,1400.00,595.80,11108.32,16.63,17.26,0.00,0.00,
1,4,8,3,7,0,0,bike,am,0,-96.747168,43.563654,-96.711382,43.562324,700.00,1400.00,0.00,390899520.00,0.00,3.44,0.00,0.00,
1,4,8,3,7,0,0,walk,am,0,-96.747168,43.563654,-96.711382,43.562324,700.00,1400.00,6947241.00,243872416.00,3.99,6.01,0.00,0.00,
1,4,9,3,8,0,0,auto,am,0,-96.747168,43.563654,-96.731241,43.548596,700.00,1400.00,251.33,4262.87,7.15,7.07,0.00,0.00,
1,4,9,3,8,0,0,bike,am,0,-96.747168,43.563654,-96.731241,43.548596,700.00,1400.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,4,9,3,8,0,0,walk,am,0,-96.747168,43.563654,-96.731241,43.548596,700.00,1400.00,0.00,289691200.00,0.00,3.76,0.00,0.00,
1,4,10,3,9,0,0,auto,am,0,-96.747168,43.563654,-96.731438,43.545271,1200.00,2400.00,326.97,5230.05,10.18,10.02,0.00,0.00,
1,4,10,3,9,0,0,bike,am,0,-96.747168,43.563654,-96.731438,43.545271,1200.00,2400.00,1929634.00,344423296.00,0.91,5.04,0.00,0.00,
1,4,10,3,9,0,0,walk,am,0,-96.747168,43.563654,-96.731438,43.545271,1200.00,2400.00,5270313.50,211016432.00,7.00,8.67,0.00,0.00,
1,4,11,3,10,0,0,auto,am,0,-96.747168,43.563654,-96.746841,43.544131,1400.00,2800.00,282.38,5026.19,14.16,14.17,0.00,0.00,
1,4,11,3,10,0,0,bike,am,0,-96.747168,43.563654,-96.746841,43.544131,1400.00,2800.00,891307.00,48520652.00,6.00,5.67,0.00,0.00,
1,4,11,3,10,0,0,walk,am,0,-96.747168,43.563654,-96.746841,43.544131,1400.00,2800.00,317727.09,17830016.00,6.00,5.84,0.00,0.00,
1,4,12,3,11,0,0,auto,am,0,-96.747168,43.563654,-96.780137,43.543941,600.00,1200.00,20.13,229.82,8.00,8.00,0.00,0.00,
1,4,12,3,11,0,0,bike,am,0,-96.747168,43.563654,-96.780137,43.543941,600.00,1200.00,2737717.75,89719016.00,9.46,10.52,0.00,0.00,
1,4,12,3,11,0,0,walk,am,0,-96.747168,43.563654,-96.780137,43.543941,600.00,1200.00,1099238.25,33948644.00,10.66,11.16,0.00,0.00,
1,4,13,3,12,0,0,auto,am,0,-96.747168,43.563654,-96.793377,43.490707,600.00,1200.00,23.86,250.07,11.00,11.00,0.00,0.00,
1,4,13,3,12,0,0,bike,am,0,-96.747168,43.563654,-96.793377,43.490707,600.00,1200.00,7112663.50,266298224.00,7.17,10.66,0.00,0.00,
1,4,13,3,12,0,0,walk,am,0,-96.747168,43.563654,-96.793377,43.490707,600.00,1200.00,4088906.50,115490904.00,11.56,12.97,0.00,0.00,
1,4,14,3,13,0,0,auto,am,0,-96.747168,43.563654,-96.751035,43.529306,500.00,1000.00,833.74,16485.51,20.92,20.54,0.00,0.00,
1,4,14,3,13,0,0,bike,am,0,-96.747168,43.563654,-96.751035,43.529306,500.00,1000.00,3665312.00,148005936.00,7.05,8.12,0.00,0.00,
1,4,14,3,13,0,0,walk,am,0,-96.747168,43.563654,-96.751035,43.529306,500.00,1000.00,1650850.88,59809956.00,8.90,9.20,0.00,0.00,
1,4,15,3,14,0,0,auto,am,0,-96.747168,43.563654,-96.731504,43.529401,500.00,1000.00,491.79,8036.22,16.16,16.46,0.00,0.00,
1,4,15,3,14,0,0,bike,am,0,-96.747168,43.563654,-96.731504,43.529401,500.00,1000.00,6624071.00,294226752.00,7.54,10.19,0.00,0.00,
1,4,15,3,14,0,0,walk,am,0,-96.747168,43.563654,-96.731504,43.529401,500.00,1000.00,3781274.25,134800512.00,12.08,13.09,0.00,0.00,
1,4,16,3,15,0,0,auto,am,0,-96.747168,43.563654,-96.711382,43.546744,800.00,1600.00,886.38,15392.72,22.92,23.26,0.00,0.00,
1,4,16,3,15,0,0,bike,am,0,-96.747168,43.563654,-96.711382,43.546744,800.00,1600.00,0.00,304838624.00,0.00,3.57,0.00,0.00,
1,4,16,3,15,0,0,walk,am,0,-96.747168,43.563654,-96.711382,43.546744,800.00,1600.00,7954456.50,270531456.00,6.57,8.89,0.00,0.00,
1,4,17,3,16,0,0,auto,am,0,-96.747168,43.563654,-96.711382,43.541280,500.00,1000.00,1029.85,17140.68,18.29,18.17,0.00,0.00,
1,4,17,3,16,0,0,bike,am,0,-96.747168,43.563654,-96.711382,43.541280,500.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,4,17,3,16,0,0,walk,am,0,-96.747168,43.563654,-96.711382,43.541280,500.00,1000.00,2938406.75,166478944.00,6.14,6.55,0.00,0.00,
1,4,18,3,17,0,0,auto,am,0,-96.747168,43.563654,-96.694078,43.546744,100.00,200.00,863.30,15260.68,22.59,22.78,0.00,0.00,
1,4,18,3,17,0,0,bike,am,0,-96.747168,43.563654,-96.694078,43.546744,100.00,200.00,0.00,328086912.00,0.00,3.49,0.00,0.00,
1,4,18,3,17,0,0,walk,am,0,-96.747168,43.563654,-96.694078,43.546744,100.00,200.00,9324279.00,302419328.00,6.91,9.03,0.00,0.00,
1,4,19,3,18,0,0,auto,am,0,-96.747168,43.563654,-96.711316,43.529591,200.00,400.00,516.21,8276.49,19.36,19.27,0.00,0.00,
1,4,19,3,18,0,0,bike,am,0,-96.747168,43.563654,-96.711316,43.529591,200.00,400.00,6472391.50,344073216.00,5.34,9.96,0.00,0.00,
1,4,19,3,18,0,0,walk,am,0,-96.747168,43.563654,-96.711316,43.529591,200.00,400.00,5534435.00,180715312.00,12.81,14.67,0.00,0.00,
1,4,20,3,19,0,0,auto,am,0,-96.747168,43.563654,-96.711185,43.515333,300.00,600.00,891.32,15462.68,23.90,23.68,0.00,0.00,
1,4,20,3,19,0,0,bike,am,0,-96.747168,43.563654,-96.711185,43.515333,300.00,600.00,0.00,45336396.00,0.00,1.84,0.00,0.00,
1,4,20,3,19,0,0,walk,am,0,-96.747168,43.563654,-96.711185,43.515333,300.00,600.00,2810104.50,104811776.00,7.54,13.20,0.00,0.00,
1,4,21,3,20,0,0,auto,am,0,-96.747168,43.563654,-96.730979,43.510485,200.00,400.00,719.03,11388.78,21.22,21.01,0.00,0.00,
1,4,21,3,20,0,0,bike,am,0,-96.747168,43.563654,-96.730979,43.510485,200.00,400.00,1308965.38,157041520.00,1.88,7.70,0.00,0.00,
1,4,21,3,20,0,0,walk,am,0,-96.747168,43.563654,-96.730979,43.510485,200.00,400.00,3401178.00,115804704.00,11.92,15.47,0.00,0.00,
1,4,22,3,21,0,0,auto,am,0,-96.747168,43.563654,-96.731241,43.514858,400.00,800.00,659.21,10522.28,19.40,19.40,0.00,0.00,
1,4,22,3,21,0,0,bike,am,0,-96.747168,43.563654,-96.731241,43.514858,400.00,800.00,6699012.50,230345840.00,9.25,12.34,0.00,0.00,
1,4,22,3,21,0,0,walk,am,0,-96.747168,43.563654,-96.731241,43.514858,400.00,800.00,3606376.25,101754960.00,13.98,15.29,0.00,0.00,
1,4,23,3,22,0,0,auto,am,0,-96.747168,43.563654,-96.750904,43.514858,500.00,1000.00,302.59,6136.58,17.81,17.21,0.00,0.00,
1,4,23,3,22,0,0,bike,am,0,-96.747168,43.563654,-96.750904,43.514858,500.00,1000.00,5768035.00,204906528.00,8.62,10.64,0.00,0.00,
1,4,23,3,22,0,0,walk,am,0,-96.747168,43.563654,-96.750904,43.514858,500.00,1000.00,2777468.75,86661144.00,11.65,12.62,0.00,0.00,
1,4,24,3,23,0,0,auto,am,0,-96.747168,43.563654,-96.749200,43.503164,200.00,400.00,227.29,4841.69,15.89,15.65,0.00,0.00,
1,4,24,3,23,0,0,bike,am,0,-96.747168,43.563654,-96.749200,43.503164,200.00,400.00,1825826.75,159888400.00,2.70,7.65,0.00,0.00,
1,4,24,3,23,0,0,walk,am,0,-96.747168,43.563654,-96.749200,43.503164,200.00,400.00,3159801.00,103824488.00,11.05,13.57,0.00,0.00,
1,5,1,4,0,0,1,auto,am,0,-96.731569,43.564034,-96.770420,43.612828,200.00,400.00,29.41,376.14,10.00,10.00,0.00,0.00,
1,5,1,4,0,0,1,bike,am,0,-96.731569,43.564034,-96.770420,43.612828,200.00,400.00,1828987.38,54188404.00,10.54,8.10,0.00,0.00,
1,5,1,4,0,0,1,walk,am,0,-96.731569,43.564034,-96.770420,43.612828,200.00,400.00,838011.44,29247802.00,13.55,12.27,0.00,0.00,
1,5,2,4,1,0,2,auto,am,0,-96.731569,43.564034,-96.711251,43.605813,100.00,200.00,36.11,406.53,15.86,15.93,0.00,0.00,
1,5,2,4,1,0,2,bike,am,0,-96.731569,43.564034,-96.711251,43.605813,100.00,200.00,1196779.62,40090720.00,9.00,7.06,0.00,0.00,
1,5,2,4,1,0,2,walk,am,0,-96.731569,43.564034,-96.711251,43.605813,100.00,200.00,426630.19,16723872.00,9.00,8.26,0.00,0.00,
1,5,3,4,2,0,0,auto,am,0,-96.731569,43.564034,-96.774303,43.572962,100.00,200.00,25.16,363.20,6.00,6.00,0.00,0.00,
1,5,3,4,2,0,0,bike,am,0,-96.731569,43.564034,-96.774303,43.572962,100.00,200.00,2432564.50,36258876.00,6.90,3.28,0.00,0.00,
1,5,3,4,2,0,0,walk,am,0,-96.731569,43.564034,-96.774303,43.572962,100.00,200.00,1867112.25,50502028.00,14.87,12.81,0.00,0.00,
1,5,4,4,3,0,0,auto,am,0,-96.731569,43.564034,-96.747168,43.563654,500.00,1000.00,10.58,176.08,2.00,2.00,0.00,0.00,
1,5,4,4,3,0,0,bike,am,0,-96.731569,43.564034,-96.747168,43.563654,500.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,5,4,4,3,0,0,walk,am,0,-96.731569,43.564034,-96.747168,43.563654,500.00,1000.00,4735648.00,93260688.00,0.88,0.86,0.00,0.00,
1,5,6,4,5,0,0,auto,am,0,-96.731569,43.564034,-96.711644,43.587586,200.00,400.00,29.68,1164.50,5.53,5.02,0.00,0.00,
1,5,6,4,5,0,0,bike,am,0,-96.731569,43.564034,-96.711644,43.587586,200.00,400.00,431162.47,22933728.00,4.00,4.00,0.00,0.00,
1,5,6,4,5,0,0,walk,am,0,-96.731569,43.564034,-96.711644,43.587586,200.00,400.00,153709.83,8173624.00,4.00,4.00,0.00,0.00,
1,5,7,4,6,0,0,auto,am,0,-96.731569,43.564034,-96.693423,43.563844,200.00,400.00,844.13,14937.17,21.15,21.22,0.00,0.00,
1,5,7,4,6,0,0,bike,am,0,-96.731569,43.564034,-96.693423,43.563844,200.00,400.00,2907321.00,234950960.00,3.25,6.52,0.00,0.00,
1,5,7,4,6,0,0,walk,am,0,-96.731569,43.564034,-96.693423,43.563844,200.00,400.00,2228430.00,102771672.00,7.00,8.00,0.00,0.00,
1,5,8,4,7,0,0,auto,am,0,-96.731569,43.564034,-96.711382,43.562324,500.00,1000.00,584.06,10905.65,14.71,15.30,0.00,0.00,
1,5,8,4,7,0,0,bike,am,0,-96.731569,43.564034,-96.711382,43.562324,500.00,1000.00,2105396.75,156593056.00,3.75,4.87,0.00,0.00,
1,5,8,4,7,0,0,walk,am,0,-96.731569,43.564034,-96.711382,43.562324,500.00,1000.00,1047336.12,63282008.00,5.23,5.52,0.00,0.00,
1,5,9,4,8,0,0,auto,am,0,-96.731569,43.564034,-96.731241,43.548596,800.00,1600.00,239.37,4060.22,5.19,5.11,0.00,0.00,
1,5,9,4,8,0,0,bike,am,0,-96.731569,43.564034,-96.731241,43.548596,800.00,1600.00,0.00,86571344.00,0.00,0.69,0.00,0.00,
1,5,9,4,8,0,0,walk,am,0,-96.731569,43.564034,-96.731241,43.548596,800.00,1600.00,311866.03,254902096.00,1.51,5.87,0.00,0.00,
1,5,10,4,9,0,0,auto,am,0,-96.731569,43.564034,-96.731438,43.545271,1000.00,2000.00,315.23,5031.22,8.26,8.10,0.00,0.00,
1,5,10,4,9,0,0,bike,am,0,-96.731569,43.564034,-96.731438,43.545271,1000.00,2000.00,896504.56,275671840.00,0.79,6.11,0.00,0.00,
1,5,10,4,9,0,0,walk,am,0,-96.731569,43.564034,-96.731438,43.545271,1000.00,2000.00,3786173.75,179505344.00,9.32,11.16,0.00,0.00,
1,5,11,4,10,0,0,auto,am,0,-96.731569,43.564034,-96.746841,43.544131,500.00,1000.00,369.99,6286.36,12.84,12.80,0.00,0.00,
1,5,11,4,10,0,0,bike,am,0,-96.731569,43.564034,-96.746841,43.544131,500.00,1000.00,2378089.50,360109280.00,0.61,4.35,0.00,0.00,
1,5,11,4,10,0,0,walk,am,0,-96.731569,43.564034,-96.746841,43.544131,500.00,1000.00,7165215.50,191556352.00,5.19,6.50,0.00,0.00,
1,5,12,4,11,0,0,auto,am,0,-96.731569,43.564034,-96.780137,43.543941,200.00,400.00,30.71,405.91,10.00,10.00,0.00,0.00,
1,5,12,4,11,0,0,bike,am,0,-96.731569,43.564034,-96.780137,43.543941,200.00,400.00,3481244.50,306563200.00,3.49,11.42,0.00,0.00,
1,5,12,4,11,0,0,walk,am,0,-96.731569,43.564034,-96.780137,43.543941,200.00,400.00,5269218.50,167886000.00,14.80,17.55,0.00,0.00,
1,5,13,4,12,0,0,auto,am,0,-96.731569,43.564034,-96.793377,43.490707,200.00,400.00,34.43,426.16,13.00,13.00,0.00,0.00,
1,5,13,4,12,0,0,bike,am,0,-96.731569,43.564034,-96.793377,43.490707,200.00,400.00,0.00,286499680.00,0.00,8.37,0.00,0.00,
1,5,13,4,12,0,0,walk,am,0,-96.731569,43.564034,-96.793377,43.490707,200.00,400.00,6419672.50,222189776.00,13.62,18.22,0.00,0.00,
1,5,14,4,13,0,0,auto,am,0,-96.731569,43.564034,-96.751035,43.529306,100.00,200.00,822.91,16301.99,19.16,18.78,0.00,0.00,
1,5,14,4,13,0,0,bike,am,0,-96.731569,43.564034,-96.751035,43.529306,100.00,200.00,0.00,313499776.00,0.00,4.74,0.00,0.00,
1,5,14,4,13,0,0,walk,am,0,-96.731569,43.564034,-96.751035,43.529306,100.00,200.00,7483198.50,212678272.00,7.14,9.03,0.00,0.00,
1,5,15,4,14,0,0,auto,am,0,-96.731569,43.564034,-96.731504,43.529401,200.00,400.00,477.80,7719.00,14.26,14.55,0.00,0.00,
1,5,15,4,14,0,0,bike,am,0,-96.731569,43.564034,-96.731504,43.529401,200.00,400.00,6246060.00,247261600.00,2.45,4.03,0.00,0.00,
1,5,15,4,14,0,0,walk,am,0,-96.731569,43.564034,-96.731504,43.529401,200.00,400.00,9804304.00,256563504.00,10.81,11.72,0.00,0.00,
1,5,16,4,15,0,0,auto,am,0,-96.731569,43.564034,-96.711382,43.546744,500.00,1000.00,874.66,15190.05,21.00,21.30,0.00,0.00,
1,5,16,4,15,0,0,bike,am,0,-96.731569,43.564034,-96.711382,43.546744,500.00,1000.00,5865150.00,254183872.00,7.68,7.11,0.00,0.00,
1,5,16,4,15,0,0,walk,am,0,-96.731569,43.564034,-96.711382,43.546744,500.00,1000.00,2649241.00,120659400.00,9.73,9.48,0.00,0.00,
1,5,17,4,16,0,0,auto,am,0,-96.731569,43.564034,-96.711382,43.541280,200.00,400.00,1018.12,16938.01,16.37,16.21,0.00,0.00,
1,5,17,4,16,0,0,bike,am,0,-96.731569,43.564034,-96.711382,43.541280,200.00,400.00,8991511.00,295532768.00,7.31,6.54,0.00,0.00,
1,5,17,4,16,0,0,walk,am,0,-96.731569,43.564034,-96.711382,43.541280,200.00,400.00,4767575.00,167036064.00,10.87,10.36,0.00,0.00,
1,5,19,4,18,0,0,auto,am,0,-96.731569,43.564034,-96.711316,43.529591,100.00,200.00,504.48,8077.55,17.44,17.35,0.00,0.00,
1,5,19,4,18,0,0,bike,am,0,-96.731569,43.564034,-96.711316,43.529591,100.00,200.00,6425374.50,225813120.00,4.45,4.80,0.00,0.00,
1,5,19,4,18,0,0,walk,am,0,-96.731569,43.564034,-96.711316,43.529591,100.00,200.00,5479328.50,180819280.00,10.64,10.79,0.00,0.00,
1,5,20,4,19,0,0,auto,am,0,-96.731569,43.564034,-96.711185,43.515333,100.00,200.00,879.59,15260.02,21.98,21.72,0.00,0.00,
1,5,20,4,19,0,0,bike,am,0,-96.731569,43.564034,-96.711185,43.515333,100.00,200.00,733088.38,12553567.00,0.26,0.16,0.00,0.00,
1,5,20,4,19,0,0,walk,am,0,-96.731569,43.564034,-96.711185,43.515333,100.00,200.00,8248283.50,214165792.00,8.09,7.69,0.00,0.00,
1,5,21,4,20,0,0,auto,am,0,-96.731569,43.564034,-96.730979,43.510485,100.00,200.00,721.13,11262.60,19.51,19.40,0.00,0.00,
1,5,21,4,20,0,0,bike,am,0,-96.731569,43.564034,-96.730979,43.510485,100.00,200.00,6077648.00,205796400.00,4.96,6.53,0.00,0.00,
1,5,21,4,20,0,0,walk,am,0,-96.731569,43.564034,-96.730979,43.510485,100.00,200.00,8358138.50,231453872.00,19.13,20.60,0.00,0.00,
1,5,22,4,21,0,0,auto,am,0,-96.731569,43.564034,-96.731241,43.514858,200.00,400.00,645.23,10205.07,17.50,17.49,0.00,0.00,
1,5,22,4,21,0,0,bike,am,0,-96.731569,43.564034,-96.731241,43.514858,200.00,400.00,4240857.50,250500672.00,1.97,5.29,0.00,0.00,
1,5,22,4,21,0,0,walk,am,0,-96.731569,43.564034,-96.731241,43.514858,200.00,400.00,8324455.00,227329632.00,10.84,13.48,0.00,0.00,
1,5,23,4,22,0,0,auto,am,0,-96.731569,43.564034,-96.750904,43.514858,100.00,200.00,317.94,6293.52,19.67,19.01,0.00,0.00,
1,5,23,4,22,0,0,bike,am,0,-96.731569,43.564034,-96.750904,43.514858,100.00,200.00,9285706.00,293338720.00,3.77,5.33,0.00,0.00,
1,5,23,4,22,0,0,walk,am,0,-96.731569,43.564034,-96.750904,43.514858,100.00,200.00,9117562.00,225100816.00,10.38,11.48,0.00,0.00,
1,6,1,5,0,0,1,auto,am,0,-96.711644,43.587586,-96.770420,43.612828,300.00,600.00,59.51,1398.85,13.06,13.94,0.00,0.00,
1,6,1,5,0,0,1,bike,am,0,-96.711644,43.587586,-96.770420,43.612828,300.00,600.00,2171505.75,50439932.00,11.00,7.17,0.00,0.00,
1,6,1,5,0,0,1,walk,am,0,-96.711644,43.587586,-96.770420,43.612828,300.00,600.00,774044.31,23836420.00,11.00,9.51,0.00,0.00,
1,6,2,5,1,0,2,auto,am,0,-96.711644,43.587586,-96.711251,43.605813,400.00,800.00,67.92,1405.49,18.35,19.10,0.00,0.00,
1,6,2,5,1,0,2,bike,am,0,-96.711644,43.587586,-96.711251,43.605813,400.00,800.00,765617.25,28201012.00,5.00,5.00,0.00,0.00,
1,6,2,5,1,0,2,walk,am,0,-96.711644,43.587586,-96.711251,43.605813,400.00,800.00,272920.38,10050895.00,5.00,5.00,0.00,0.00,
1,6,3,5,2,0,0,auto,am,0,-96.711644,43.587586,-96.774303,43.572962,300.00,600.00,60.14,1385.65,10.40,10.25,0.00,0.00,
1,6,3,5,2,0,0,bike,am,0,-96.711644,43.587586,-96.774303,43.572962,300.00,600.00,2262546.00,41679660.00,5.42,3.34,0.00,0.00,
1,6,3,5,2,0,0,walk,am,0,-96.711644,43.587586,-96.774303,43.572962,300.00,600.00,1748271.75,46187484.00,11.75,10.38,0.00,0.00,
1,6,4,5,3,0,0,auto,am,0,-96.711644,43.587586,-96.747168,43.563654,400.00,800.00,48.11,1211.16,7.04,6.39,0.00,0.00,
1,6,4,5,3,0,0,bike,am,0,-96.711644,43.587586,-96.747168,43.563654,400.00,800.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,6,4,5,3,0,0,walk,am,0,-96.711644,43.587586,-96.747168,43.563654,400.00,800.00,3311376.00,81717032.00,1.81,2.18,0.00,0.00,
1,6,5,5,4,0,0,auto,am,0,-96.711644,43.587586,-96.731569,43.564034,200.00,400.00,39.35,1046.55,5.36,4.51,0.00,0.00,
1,6,5,5,4,0,0,bike,am,0,-96.711644,43.587586,-96.731569,43.564034,200.00,400.00,666908.12,21440098.00,4.00,4.00,0.00,0.00,
1,6,5,5,4,0,0,walk,am,0,-96.711644,43.587586,-96.731569,43.564034,200.00,400.00,237729.56,7641294.00,4.00,4.00,0.00,0.00,
1,6,7,5,6,0,0,auto,am,0,-96.711644,43.587586,-96.693423,43.563844,400.00,800.00,225.34,9960.01,7.10,6.76,0.00,0.00,
1,6,7,5,6,0,0,bike,am,0,-96.711644,43.587586,-96.693423,43.563844,400.00,800.00,3232147.25,225056896.00,2.12,3.73,0.00,0.00,
1,6,7,5,6,0,0,walk,am,0,-96.711644,43.587586,-96.693423,43.563844,400.00,800.00,2169295.75,96357480.00,4.00,4.49,0.00,0.00,
1,6,8,5,7,0,0,auto,am,0,-96.711644,43.587586,-96.711382,43.562324,800.00,1600.00,169.55,8598.45,3.36,3.19,0.00,0.00,
1,6,8,5,7,0,0,bike,am,0,-96.711644,43.587586,-96.711382,43.562324,800.00,1600.00,2005902.62,141678016.00,1.36,1.67,0.00,0.00,
1,6,8,5,7,0,0,walk,am,0,-96.711644,43.587586,-96.711382,43.562324,800.00,1600.00,934715.38,56230108.00,1.78,1.86,0.00,0.00,
1,6,9,5,8,0,0,auto,am,0,-96.711644,43.587586,-96.731241,43.548596,400.00,800.00,278.72,5106.77,10.55,9.62,0.00,0.00,
1,6,9,5,8,0,0,bike,am,0,-96.711644,43.587586,-96.731241,43.548596,400.00,800.00,2646249.00,228355328.00,3.60,7.78,0.00,0.00,
1,6,9,5,8,0,0,walk,am,0,-96.711644,43.587586,-96.731241,43.548596,400.00,800.00,2248863.75,104938944.00,8.59,10.04,0.00,0.00,
1,6,10,5,9,0,0,auto,am,0,-96.711644,43.587586,-96.731438,43.545271,800.00,1600.00,363.44,6330.86,13.48,12.56,0.00,0.00,
1,6,10,5,9,0,0,bike,am,0,-96.711644,43.587586,-96.731438,43.545271,800.00,1600.00,1671558.88,301689632.00,1.10,5.07,0.00,0.00,
1,6,10,5,9,0,0,walk,am,0,-96.711644,43.587586,-96.731438,43.545271,800.00,1600.00,3868204.75,182416848.00,7.16,8.61,0.00,0.00,
1,6,11,5,10,0,0,auto,am,0,-96.711644,43.587586,-96.746841,43.544131,400.00,800.00,408.34,7329.09,18.00,17.27,0.00,0.00,
1,6,11,5,10,0,0,bike,am,0,-96.711644,43.587586,-96.746841,43.544131,400.00,800.00,155827.67,340014304.00,0.06,5.97,0.00,0.00,
1,6,11,5,10,0,0,walk,am,0,-96.711644,43.587586,-96.746841,43.544131,400.00,800.00,6739863.00,189024128.00,7.17,9.31,0.00,0.00,
1,6,12,5,11,0,0,auto,am,0,-96.711644,43.587586,-96.780137,43.543941,200.00,400.00,65.69,1428.36,14.40,14.25,0.00,0.00,
1,6,12,5,11,0,0,bike,am,0,-96.711644,43.587586,-96.780137,43.543941,200.00,400.00,5205767.00,332799936.00,4.39,10.64,0.00,0.00,
1,6,12,5,11,0,0,walk,am,0,-96.711644,43.587586,-96.780137,43.543941,200.00,400.00,5655752.00,171884512.00,13.38,15.41,0.00,0.00,
1,6,13,5,12,0,0,auto,am,0,-96.711644,43.587586,-96.793377,43.490707,200.00,400.00,69.41,1448.61,17.40,17.25,0.00,0.00,
1,6,13,5,12,0,0,bike,am,0,-96.711644,43.587586,-96.793377,43.490707,200.00,400.00,0.00,334925248.00,0.00,8.50,0.00,0.00,
1,6,13,5,12,0,0,walk,am,0,-96.711644,43.587586,-96.793377,43.490707,200.00,400.00,7073715.50,231504592.00,12.86,16.49,0.00,0.00,
