first_column,agent_id,o_zone_id,d_zone_id,path_id,display_code,agent_type,PCE_unit,demand_period,volume,toll,travel_time,distance_km,node_sequence,time_sequence
,272,1,4,0,,p,1,AM,1,0.0,474.2800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,273,1,4,0,,p,1,AM,1,0.0,474.2700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,274,1,4,0,,p,1,AM,1,0.0,474.2600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,275,1,4,0,,p,1,AM,1,0.0,474.2500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,276,1,4,0,,p,1,AM,1,0.0,474.2400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,277,1,4,0,,p,1,AM,1,0.0,474.2300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,278,1,4,0,,p,1,AM,1,0.0,474.2200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,279,1,4,0,,p,1,AM,1,0.0,474.2100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,280,1,4,0,,p,1,AM,1,0.0,474.2000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,281,1,4,0,,p,1,AM,1,0.0,474.1900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,282,1,4,0,,p,1,AM,1,0.0,474.1800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,283,1,4,0,,p,1,AM,1,0.0,474.1700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,284,1,4,0,,p,1,AM,1,0.0,469.1600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,285,1,4,0,,p,1,AM,1,0.0,469.1500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,286,1,4,0,,p,1,AM,1,0.0,469.1400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,287,1,4,0,,p,1,AM,1,0.0,469.1300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,288,1,4,0,,p,1,AM,1,0.0,469.1200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,289,1,4,0,,p,1,AM,1,0.0,469.1100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,290,1,4,0,,p,1,AM,1,0.0,469.1000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,291,1,4,0,,p,1,AM,1,0.0,469.0900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,292,1,4,0,,p,1,AM,1,0.0,469.0800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,293,1,4,0,,p,1,AM,1,0.0,469.0700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,294,1,4,0,,p,1,AM,1,0.0,469.0600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,295,1,4,0,,p,1,AM,1,0.0,469.0500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,296,1,4,0,,p,1,AM,1,0.0,469.0400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,297,1,4,0,,p,1,AM,1,0.0,469.0300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,298,1,4,0,,p,1,AM,1,0.0,469.0200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,299,1,4,0,,p,1,AM,1,0.0,469.0100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,300,1,4,0,,p,1,AM,1,0.0,469.0000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,301,1,4,0,,p,1,AM,1,0.0,468.9900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,302,1,4,0,,p,1,AM,1,0.0,468.9800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,303,1,4,0,,p,1,AM,1,0.0,468.9700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,304,1,4,0,,p,1,AM,1,0.0,468.9600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,305,1,4,0,,p,1,AM,1,0.0,468.9500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,306,1,4,0,,p,1,AM,1,0.0,468.9400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,307,1,4,0,,p,1,AM,1,0.0,468.9300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,308,1,4,0,,p,1,AM,1,0.0,468.9200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,309,1,4,0,,p,1,AM,1,0.0,468.9100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,310,1,4,0,,p,1,AM,1,0.0,468.9000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,311,1,4,0,,p,1,AM,1,0.0,468.8900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,312,1,4,0,,p,1,AM,1,0.0,468.8800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,313,1,4,0,,p,1,AM,1,0.0,468.8700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,314,1,4,0,,p,1,AM,1,0.0,468.8600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,315,1,4,0,,p,1,AM,1,0.0,468.8500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,316,1,4,0,,p,1,AM,1,0.0,468.8400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,317,1,4,0,,p,1,AM,1,0.0,468.8300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,318,1,4,0,,p,1,AM,1,0.0,468.8200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,319,1,4,0,,p,1,AM,1,0.0,468.8100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,320,1,4,0,,p,1,AM,1,0.0,468.8000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,321,1,4,0,,p,1,AM,1,0.0,468.7900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,322,1,4,0,,p,1,AM,1,0.0,468.7800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,323,1,4,0,,p,1,AM,1,0.0,468.7700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,324,1,4,0,,p,1,AM,1,0.0,468.7600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,325,1,4,0,,p,1,AM,1,0.0,463.7500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,326,1,4,0,,p,1,AM,1,0.0,463.7400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,327,1,4,0,,p,1,AM,1,0.0,463.7300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,328,1,4,0,,p,1,AM,1,0.0,463.7200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,329,1,4,0,,p,1,AM,1,0.0,463.7100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,330,1,4,0,,p,1,AM,1,0.0,463.7000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,331,1,4,0,,p,1,AM,1,0.0,463.6900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,332,1,4,0,,p,1,AM,1,0.0,463.6800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,333,1,4,0,,p,1,AM,1,0.0,463.6700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,334,1,4,0,,p,1,AM,1,0.0,463.6600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,335,1,4,0,,p,1,AM,1,0.0,463.6500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,336,1,4,0,,p,1,AM,1,0.0,463.6400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,337,1,4,0,,p,1,AM,1,0.0,463.6300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,338,1,4,0,,p,1,AM,1,0.0,463.6200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,339,1,4,0,,p,1,AM,1,0.0,463.6100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,340,1,4,0,,p,1,AM,1,0.0,463.6000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,341,1,4,0,,p,1,AM,1,0.0,463.5900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,342,1,4,0,,p,1,AM,1,0.0,463.5800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,343,1,4,0,,p,1,AM,1,0.0,463.5700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,344,1,4,0,,p,1,AM,1,0.0,463.5600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,345,1,4,0,,p,1,AM,1,0.0,463.5500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,346,1,4,0,,p,1,AM,1,0.0,463.5400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,347,1,4,0,,p,1,AM,1,0.0,463.5300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,348,1,4,0,,p,1,AM,1,0.0,463.5200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,349,1,4,0,,p,1,AM,1,0.0,463.5100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,350,1,4,0,,p,1,AM,1,0.0,463.5000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,351,1,4,0,,p,1,AM,1,0.0,463.4900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,352,1,4,0,,p,1,AM,1,0.0,463.4800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,353,1,4,0,,p,1,AM,1,0.0,463.4700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,354,1,4,0,,p,1,AM,1,0.0,463.4600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,355,1,4,0,,p,1,AM,1,0.0,463.4500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,356,1,4,0,,p,1,AM,1,0.0,463.4400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,357,1,4,0,,p,1,AM,1,0.0,463.4300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,358,1,4,0,,p,1,AM,1,0.0,463.4200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,359,1,4,0,,p,1,AM,1,0.0,463.4100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,360,1,4,0,,p,1,AM,1,0.0,463.4000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,361,1,4,0,,p,1,AM,1,0.0,463.3900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,362,1,4,0,,p,1,AM,1,0.0,463.3800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,363,1,4,0,,p,1,AM,1,0.0,463.3700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,364,1,4,0,,p,1,AM,1,0.0,463.3600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,365,1,4,0,,p,1,AM,1,0.0,463.3500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,366,1,4,0,,p,1,AM,1,0.0,463.3400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,367,1,4,0,,p,1,AM,1,0.0,458.3300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,368,1,4,0,,p,1,AM,1,0.0,458.3200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,369,1,4,0,,p,1,AM,1,0.0,458.3100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,370,1,4,0,,p,1,AM,1,0.0,458.3000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,371,1,4,0,,p,1,AM,1,0.0,458.2900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,372,1,4,0,,p,1,AM,1,0.0,458.2800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,373,1,4,0,,p,1,AM,1,0.0,458.2700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,374,1,4,0,,p,1,AM,1,0.0,458.2600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,375,1,4,0,,p,1,AM,1,0.0,458.2500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,376,1,4,0,,p,1,AM,1,0.0,458.2400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,377,1,4,0,,p,1,AM,1,0.0,458.2300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,378,1,4,0,,p,1,AM,1,0.0,458.2200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,379,1,4,0,,p,1,AM,1,0.0,458.2100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,380,1,4,0,,p,1,AM,1,0.0,458.2000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,381,1,4,0,,p,1,AM,1,0.0,458.1900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,382,1,4,0,,p,1,AM,1,0.0,458.1800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,383,1,4,0,,p,1,AM,1,0.0,458.1700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,384,1,4,0,,p,1,AM,1,0.0,458.1600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,385,1,4,0,,p,1,AM,1,0.0,458.1500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,386,1,4,0,,p,1,AM,1,0.0,458.1400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,387,1,4,0,,p,1,AM,1,0.0,458.1300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,388,1,4,0,,p,1,AM,1,0.0,458.1200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,389,1,4,0,,p,1,AM,1,0.0,458.1100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,390,1,4,0,,p,1,AM,1,0.0,458.1000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,391,1,4,0,,p,1,AM,1,0.0,458.0900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,392,1,4,0,,p,1,AM,1,0.0,458.0800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,393,1,4,0,,p,1,AM,1,0.0,458.0700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,394,1,4,0,,p,1,AM,1,0.0,458.0600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,395,1,4,0,,p,1,AM,1,0.0,458.0500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,396,1,4,0,,p,1,AM,1,0.0,458.0400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,397,1,4,0,,p,1,AM,1,0.0,458.0300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,398,1,4,0,,p,1,AM,1,0.0,458.0200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,399,1,4,0,,p,1,AM,1,0.0,458.0100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,400,1,4,0,,p,1,AM,1,0.0,458.0000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,401,1,4,0,,p,1,AM,1,0.0,457.9900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,402,1,4,0,,p,1,AM,1,0.0,457.9800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,403,1,4,0,,p,1,AM,1,0.0,457.9700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,404,1,4,0,,p,1,AM,1,0.0,457.9600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,405,1,4,0,,p,1,AM,1,0.0,457.9500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,406,1,4,0,,p,1,AM,1,0.0,457.9400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,407,1,4,0,,p,1,AM,1,0.0,457.9300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,408,1,4,0,,p,1,AM,1,0.0,457.9200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,409,1,4,0,,p,1,AM,1,0.0,452.9100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,410,1,4,0,,p,1,AM,1,0.0,452.9000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,411,1,4,0,,p,1,AM,1,0.0,452.8900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,412,1,4,0,,p,1,AM,1,0.0,452.8800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,413,1,4,0,,p,1,AM,1,0.0,452.8700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,414,1,4,0,,p,1,AM,1,0.0,452.8600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,415,1,4,0,,p,1,AM,1,0.0,452.8500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,416,1,4,0,,p,1,AM,1,0.0,452.8400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,417,1,4,0,,p,1,AM,1,0.0,452.8300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,418,1,4,0,,p,1,AM,1,0.0,452.8200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,419,1,4,0,,p,1,AM,1,0.0,452.8100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,420,1,4,0,,p,1,AM,1,0.0,452.8000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,421,1,4,0,,p,1,AM,1,0.0,452.7900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,422,1,4,0,,p,1,AM,1,0.0,452.7800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,423,1,4,0,,p,1,AM,1,0.0,452.7700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,424,1,4,0,,p,1,AM,1,0.0,452.7600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,425,1,4,0,,p,1,AM,1,0.0,452.7500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,426,1,4,0,,p,1,AM,1,0.0,452.7400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,427,1,4,0,,p,1,AM,1,0.0,452.7300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,428,1,4,0,,p,1,AM,1,0.0,452.7200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,429,1,4,0,,p,1,AM,1,0.0,452.7100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,430,1,4,0,,p,1,AM,1,0.0,452.7000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,431,1,4,0,,p,1,AM,1,0.0,452.6900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,432,1,4,0,,p,1,AM,1,0.0,452.6800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,433,1,4,0,,p,1,AM,1,0.0,452.6700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,434,1,4,0,,p,1,AM,1,0.0,452.6600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,435,1,4,0,,p,1,AM,1,0.0,452.6500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,436,1,4,0,,p,1,AM,1,0.0,452.6400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,437,1,4,0,,p,1,AM,1,0.0,452.6300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,438,1,4,0,,p,1,AM,1,0.0,452.6200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,439,1,4,0,,p,1,AM,1,0.0,452.6100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,440,1,4,0,,p,1,AM,1,0.0,452.6000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,441,1,4,0,,p,1,AM,1,0.0,452.5900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,442,1,4,0,,p,1,AM,1,0.0,452.5800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,443,1,4,0,,p,1,AM,1,0.0,452.5700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,444,1,4,0,,p,1,AM,1,0.0,452.5600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,445,1,4,0,,p,1,AM,1,0.0,452.5500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,446,1,4,0,,p,1,AM,1,0.0,452.5400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,447,1,4,0,,p,1,AM,1,0.0,452.5300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,448,1,4,0,,p,1,AM,1,0.0,452.5200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,449,1,4,0,,p,1,AM,1,0.0,452.5100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,450,1,4,0,,p,1,AM,1,0.0,447.5000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,451,1,4,0,,p,1,AM,1,0.0,447.4900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,452,1,4,0,,p,1,AM,1,0.0,447.4800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,453,1,4,0,,p,1,AM,1,0.0,447.4700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,454,1,4,0,,p,1,AM,1,0.0,447.4600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,455,1,4,0,,p,1,AM,1,0.0,447.4500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,456,1,4,0,,p,1,AM,1,0.0,447.4400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,457,1,4,0,,p,1,AM,1,0.0,447.4300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,458,1,4,0,,p,1,AM,1,0.0,447.4200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,459,1,4,0,,p,1,AM,1,0.0,447.4100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,460,1,4,0,,p,1,AM,1,0.0,447.4000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,461,1,4,0,,p,1,AM,1,0.0,447.3900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,462,1,4,0,,p,1,AM,1,0.0,447.3800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,463,1,4,0,,p,1,AM,1,0.0,447.3700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,464,1,4,0,,p,1,AM,1,0.0,447.3600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,465,1,4,0,,p,1,AM,1,0.0,447.3500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,466,1,4,0,,p,1,AM,1,0.0,447.3400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,467,1,4,0,,p,1,AM,1,0.0,447.3300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,468,1,4,0,,p,1,AM,1,0.0,447.3200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,469,1,4,0,,p,1,AM,1,0.0,447.3100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,470,1,4,0,,p,1,AM,1,0.0,447.3000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,471,1,4,0,,p,1,AM,1,0.0,447.2900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,472,1,4,0,,p,1,AM,1,0.0,447.2800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,473,1,4,0,,p,1,AM,1,0.0,447.2700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,474,1,4,0,,p,1,AM,1,0.0,447.2600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,475,1,4,0,,p,1,AM,1,0.0,447.2500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,476,1,4,0,,p,1,AM,1,0.0,447.2400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,477,1,4,0,,p,1,AM,1,0.0,447.2300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,478,1,4,0,,p,1,AM,1,0.0,447.2200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,479,1,4,0,,p,1,AM,1,0.0,447.2100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,480,1,4,0,,p,1,AM,1,0.0,447.2000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,481,1,4,0,,p,1,AM,1,0.0,447.1900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,482,1,4,0,,p,1,AM,1,0.0,447.1800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,483,1,4,0,,p,1,AM,1,0.0,447.1700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,484,1,4,0,,p,1,AM,1,0.0,447.1600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,485,1,4,0,,p,1,AM,1,0.0,447.1500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,486,1,4,0,,p,1,AM,1,0.0,447.1400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,487,1,4,0,,p,1,AM,1,0.0,447.1300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,488,1,4,0,,p,1,AM,1,0.0,447.1200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,489,1,4,0,,p,1,AM,1,0.0,447.1100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,490,1,4,0,,p,1,AM,1,0.0,447.1000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,491,1,4,0,,p,1,AM,1,0.0,447.0900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,492,1,4,0,,p,1,AM,1,0.0,442.0800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,493,1,4,0,,p,1,AM,1,0.0,442.0700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,494,1,4,0,,p,1,AM,1,0.0,442.0600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,495,1,4,0,,p,1,AM,1,0.0,442.0500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,496,1,4,0,,p,1,AM,1,0.0,442.0400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,497,1,4,0,,p,1,AM,1,0.0,442.0300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,498,1,4,0,,p,1,AM,1,0.0,442.0200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,499,1,4,0,,p,1,AM,1,0.0,442.0100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,500,1,4,0,,p,1,AM,1,0.0,442.0000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,501,1,4,0,,p,1,AM,1,0.0,441.9900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,502,1,4,0,,p,1,AM,1,0.0,441.9800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,503,1,4,0,,p,1,AM,1,0.0,441.9700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,504,1,4,0,,p,1,AM,1,0.0,441.9600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,505,1,4,0,,p,1,AM,1,0.0,441.9500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,506,1,4,0,,p,1,AM,1,0.0,441.9400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,507,1,4,0,,p,1,AM,1,0.0,441.9300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,508,1,4,0,,p,1,AM,1,0.0,441.9200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,509,1,4,0,,p,1,AM,1,0.0,441.9100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,510,1,4,0,,p,1,AM,1,0.0,441.9000,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,511,1,4,0,,p,1,AM,1,0.0,441.8900,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,512,1,4,0,,p,1,AM,1,0.0,441.8800,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,513,1,4,0,,p,1,AM,1,0.0,441.8700,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,514,1,4,0,,p,1,AM,1,0.0,441.8600,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,515,1,4,0,,p,1,AM,1,0.0,441.8500,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,516,1,4,0,,p,1,AM,1,0.0,441.8400,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,517,1,4,0,,p,1,AM,1,0.0,441.8300,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,518,1,4,0,,p,1,AM,1,0.0,441.8200,0.0080,1;3;4;,419.995819;419.995819;419.995819;
,519,1,4,0,,p,1,AM,1,0.0,441.8100,0.0080,1;3;4;,419.995819;419.995819;419.995819;
