link_id,name,from_node_id,to_node_id,facility_type,link_type,dir_flag,length,lanes,free_speed,capacity,ref_volume,allowed_uses,VDF_alpha,VDF_beta,VDF_plf,VDF_cp,VDF_cd,VDF_n,VDF_s,geometry
76,,163,709,Highway,1,1,0.86267,1,60,49500,417.93,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.406715 42.113371, -88.394819 42.122375)"
76,,164,710,Highway,1,1,0.86267,1,60,49500,2482.86,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.263824 42.134081, -88.251923 42.143083)"
76,,165,711,Highway,1,1,0.86267,1,60,49500,461.78,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.320983 42.135878, -88.309081 42.144884)"
76,,166,712,Highway,1,1,0.86267,1,60,49500,2412.98,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.262634 42.091761, -88.250732 42.100766)"
76,,167,713,Highway,1,1,0.86267,1,60,49500,1155.62,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.322173 42.090860, -88.310272 42.099866)"
76,,168,714,Highway,1,1,0.86267,1,60,49500,264.04,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.540084 42.028734, -88.528188 42.037740)"
76,,169,715,Highway,1,1,0.86267,1,60,49500,559.09,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.429343 42.028734, -88.417444 42.037740)"
76,,170,716,Highway,1,1,0.86267,1,60,49500,5259.08,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.288825 42.048544, -88.276929 42.057548)"
76,,171,717,Highway,1,1,0.86267,1,60,49500,1094.69,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.344794 42.046743, -88.332897 42.055748)"
76,,172,718,Highway,1,1,0.86267,1,60,49500,3031.33,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.290015 42.009829, -88.278120 42.018833)"
76,,173,719,Highway,1,1,0.86267,1,60,49500,605.11,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.344794 42.009829, -88.332897 42.018833)"
76,,174,720,Highway,1,1,0.86267,1,60,49500,331.34,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.538894 41.943201, -88.526997 41.952205)"
76,,175,721,Highway,1,1,0.86267,1,60,49500,1238.69,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.429343 41.945002, -88.417444 41.954006)"
76,,176,722,Highway,1,1,0.86267,1,60,49500,808.62,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.286445 41.964811, -88.274548 41.973814)"
76,,177,723,Highway,1,1,0.86267,1,60,49500,420.73,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.344794 41.965712, -88.332897 41.974715)"
76,,178,724,Highway,1,1,0.86267,1,60,49500,2566.03,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.288825 41.922495, -88.276929 41.931497)"
76,,179,725,Highway,1,1,0.86267,1,60,49500,1755.87,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.343604 41.919790, -88.331706 41.928796)"
76,,180,726,Highway,1,1,0.86267,1,60,49500,298.39,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.540084 41.855867, -88.528188 41.864870)"
76,,181,727,Highway,1,1,0.86267,1,60,49500,646.97,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.428153 41.858568, -88.416253 41.867571)"
76,,182,728,Highway,1,1,0.86267,1,60,49500,2277.01,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.288825 41.878374, -88.276929 41.887379)"
76,,183,729,Highway,1,1,0.86267,1,60,49500,1200.82,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.343604 41.876574, -88.331706 41.885578)"
76,,184,730,Highway,1,1,0.86267,1,60,49500,1465.93,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.287635 41.835157, -88.275739 41.844161)"
76,,185,731,Highway,1,1,0.86267,1,60,49500,949.58,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.345985 41.834257, -88.334088 41.843261)"
76,,186,732,Highway,1,1,0.86267,1,60,49500,465.52,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.540084 41.769430, -88.528188 41.778435)"
76,,187,733,Highway,1,1,0.86267,1,60,49500,939.16,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.426963 41.772131, -88.415062 41.781136)"
76,,188,734,Highway,1,1,0.86267,1,60,49500,3028.51,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.287635 41.791040, -88.275739 41.800043)"
76,,189,735,Highway,1,1,0.86267,1,60,49500,3603.24,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.342414 41.790140, -88.330515 41.799143)"
76,,190,736,Highway,1,1,0.86267,1,60,49500,4935.73,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.287635 41.747824, -88.275739 41.756826)"
76,,191,737,Highway,1,1,0.86267,1,60,49500,3814.16,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.342414 41.745123, -88.330515 41.754125)"
76,,192,738,Highway,1,1,0.86267,1,60,49500,1246.07,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.160224 42.460909, -88.148323 42.469916)"
76,,193,739,Highway,1,1,0.86267,1,60,49500,153.9,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.036384 42.478918, -88.024480 42.487924)"
76,,194,740,Highway,1,1,0.86267,1,60,49500,1290.23,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.095924 42.477118, -88.084020 42.486123)"
76,,195,741,Highway,1,1,0.86267,1,60,49500,898.9,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.035194 42.439302, -88.023289 42.448307)"
76,,196,742,Highway,1,1,0.86267,1,60,49500,726.61,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.091155 42.438402, -88.079257 42.447407)"
76,,197,743,Highway,1,1,0.86267,1,60,49500,736.44,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.947074 42.460009, -87.935170 42.469016)"
76,,198,744,Highway,1,1,0.86267,1,60,49500,2458.04,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.844665 42.478018, -87.832761 42.487023)"
76,,199,745,Highway,1,1,0.86267,1,60,49500,2992.59,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.845855 42.438402, -87.833952 42.447407)"
76,,200,746,Highway,1,1,0.86267,1,60,49500,2581.7,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.156654 42.375376, -88.144751 42.384381)"
76,,201,747,Highway,1,1,0.86267,1,60,49500,1119.27,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.033996 42.394281, -88.022098 42.403289)"
76,,202,748,Highway,1,1,0.86267,1,60,49500,1663.53,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.093536 42.394281, -88.081638 42.403289)"
76,,203,749,Highway,1,1,0.86267,1,60,49500,1544.79,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.033996 42.352865, -88.022098 42.361872)"
76,,204,750,Highway,1,1,0.86267,1,60,49500,1974.16,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.093536 42.351965, -88.081638 42.360972)"
76,,205,751,Highway,1,1,0.86267,1,60,49500,2040.23,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.916114 42.392485, -87.904209 42.401488)"
76,,206,752,Highway,1,1,0.86267,1,60,49500,708.4,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.975646 42.394281, -87.963749 42.403289)"
76,,207,753,Highway,1,1,0.86267,1,60,49500,2007.85,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.918494 42.351965, -87.906591 42.360972)"
76,,208,754,Highway,1,1,0.86267,1,60,49500,1498.44,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.978034 42.352865, -87.966131 42.361872)"
76,,209,755,Highway,1,1,0.86267,1,60,49500,4461.61,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.844665 42.395185, -87.832761 42.404189)"
76,,210,756,Highway,1,1,0.86267,1,60,49500,6121.12,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.854186 42.352865, -87.842287 42.361872)"
76,,211,757,Highway,1,1,0.86267,1,60,49500,2102.28,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.159034 42.288038, -88.147132 42.297046)"
76,,212,758,Highway,1,1,0.86267,1,60,49500,502.12,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.035194 42.308748, -88.023289 42.317754)"
76,,213,759,Highway,1,1,0.86267,1,60,49500,126.52,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.092345 42.308748, -88.080447 42.317754)"
76,,214,760,Highway,1,1,0.86267,1,60,49500,1431.55,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.035194 42.262831, -88.023289 42.271836)"
76,,215,761,Highway,1,1,0.86267,1,60,49500,206.38,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.092345 42.265532, -88.080447 42.274537)"
76,,216,762,Highway,1,1,0.86267,1,60,49500,1295.57,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.919685 42.307848, -87.907781 42.316854)"
76,,217,763,Highway,1,1,0.86267,1,60,49500,1746.9,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.976844 42.306948, -87.964940 42.315954)"
76,,218,764,Highway,1,1,0.86267,1,60,49500,1363.28,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.918494 42.267332, -87.906591 42.276337)"
76,,219,765,Highway,1,1,0.86267,1,60,49500,4045.68,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.978034 42.264631, -87.966131 42.273636)"
76,,220,766,Highway,1,1,0.86267,1,60,49500,4393.47,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.861335 42.307848, -87.849432 42.316854)"
76,,221,767,Highway,1,1,0.86267,1,60,49500,2514.07,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.854186 42.262831, -87.842287 42.271836)"
76,,222,768,Highway,1,1,0.86267,1,60,49500,2874.95,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.159034 42.201605, -88.147132 42.210611)"
76,,223,769,Highway,1,1,0.86267,1,60,49500,857.32,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.036384 42.221415, -88.024480 42.230419)"
76,,224,770,Highway,1,1,0.86267,1,60,49500,1427.07,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.092345 42.222315, -88.080447 42.231319)"
76,,225,771,Highway,1,1,0.86267,1,60,49500,1073.85,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.033996 42.179094, -88.022098 42.188101)"
76,,226,772,Highway,1,1,0.86267,1,60,49500,2127.05,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.092345 42.176393, -88.080447 42.185400)"
76,,227,773,Highway,1,1,0.86267,1,60,49500,1039.26,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.917304 42.221415, -87.905400 42.230419)"
76,,228,774,Highway,1,1,0.86267,1,60,49500,2222.68,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.976844 42.222315, -87.964940 42.231319)"
76,,229,775,Highway,1,1,0.86267,1,60,49500,2353,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.918494 42.179995, -87.906591 42.189002)"
76,,230,776,Highway,1,1,0.86267,1,60,49500,3012.15,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.976844 42.179995, -87.964940 42.189002)"
76,,231,777,Highway,1,1,0.86267,1,60,49500,3206.53,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.847045 42.219610, -87.835143 42.228618)"
76,,232,778,Highway,1,1,0.86267,1,60,49500,3918.54,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.804176 42.179995, -87.792274 42.189002)"
76,,233,779,Highway,1,1,0.86267,1,60,49500,4034.17,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.861335 42.177294, -87.849432 42.186301)"
76,,234,780,Highway,1,1,0.86267,1,60,49500,946.65,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.637733 42.460009, -88.625834 42.469016)"
76,,235,781,Highway,1,1,0.86267,1,60,49500,242.1,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.522224 42.459108, -88.510326 42.468116)"
76,,236,782,Highway,1,1,0.86267,1,60,49500,372.76,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.409103 42.457308, -88.397200 42.466315)"
76,,237,783,Highway,1,1,0.86267,1,60,49500,818.47,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.292403 42.458208, -88.280502 42.467215)"
76,,238,784,Highway,1,1,0.86267,1,60,49500,302.22,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.216193 42.460909, -88.204291 42.469916)"
76,,239,785,Highway,1,1,0.86267,1,60,49500,536.33,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.637733 42.375376, -88.625834 42.384381)"
76,,240,786,Highway,1,1,0.86267,1,60,49500,339.32,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.523414 42.375376, -88.511517 42.384381)"
76,,241,787,Highway,1,1,0.86267,1,60,49500,1210.35,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.409103 42.375376, -88.397200 42.384381)"
76,,242,788,Highway,1,1,0.86267,1,60,49500,365.56,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.263824 42.393381, -88.251923 42.402389)"
76,,243,789,Highway,1,1,0.86267,1,60,49500,617.43,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.320983 42.394281, -88.309081 42.403289)"
76,,244,790,Highway,1,1,0.86267,1,60,49500,1914.59,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.263824 42.352865, -88.251923 42.361872)"
76,,245,791,Highway,1,1,0.86267,1,60,49500,907.96,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.320983 42.351965, -88.309081 42.360972)"
76,,246,792,Highway,1,1,0.86267,1,60,49500,1198.45,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.216193 42.375376, -88.204291 42.384381)"
76,,247,793,Highway,1,1,0.86267,1,60,49500,1054.25,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.636543 42.289843, -88.624643 42.298847)"
76,,248,794,Highway,1,1,0.86267,1,60,49500,377.99,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.523414 42.288939, -88.511517 42.297946)"
76,,249,795,Highway,1,1,0.86267,1,60,49500,2428.98,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.407905 42.288038, -88.396009 42.297046)"
76,,250,796,Highway,1,1,0.86267,1,60,49500,614.46,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.263824 42.308748, -88.251923 42.317754)"
76,,251,797,Highway,1,1,0.86267,1,60,49500,284.22,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.323364 42.306948, -88.311463 42.315954)"
76,,252,798,Highway,1,1,0.86267,1,60,49500,661.43,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.262634 42.265532, -88.250732 42.274537)"
76,,253,799,Highway,1,1,0.86267,1,60,49500,1412.14,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.322173 42.261930, -88.310272 42.270935)"
76,,254,800,Highway,1,1,0.86267,1,60,49500,931.13,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.216193 42.289843, -88.204291 42.298847)"
76,,255,801,Highway,1,1,0.86267,1,60,49500,303.36,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.637733 42.203405, -88.625834 42.212411)"
76,,256,802,Highway,1,1,0.86267,1,60,49500,488.35,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.522224 42.203405, -88.510326 42.212411)"
76,,257,803,Highway,1,1,0.86267,1,60,49500,1509.3,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.407905 42.203405, -88.396009 42.212411)"
76,,258,804,Highway,1,1,0.86267,1,60,49500,1721.65,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.265014 42.221415, -88.253113 42.230419)"
76,,259,805,Highway,1,1,0.86267,1,60,49500,3051.78,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.320983 42.220514, -88.309081 42.229518)"
76,,260,806,Highway,1,1,0.86267,1,60,49500,1552.8,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.263824 42.176393, -88.251923 42.185400)"
76,,261,807,Highway,1,1,0.86267,1,60,49500,1279.65,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.322173 42.176393, -88.310272 42.185400)"
76,,262,808,Highway,1,1,0.86267,1,60,49500,1412.71,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.216193 42.201605, -88.204291 42.210611)"
76,,263,809,Highway,1,1,0.86267,1,60,49500,952.35,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.173324 41.705503, -88.161422 41.714509)"
76,,264,810,Highway,1,1,0.86267,1,60,49500,343.12,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.230483 41.705503, -88.218580 41.714509)"
76,,265,811,Highway,1,1,0.86267,1,60,49500,127.68,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.173324 41.661386, -88.161422 41.670391)"
76,,266,812,Highway,1,1,0.86267,1,60,49500,136.32,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.229285 41.661386, -88.217389 41.670391)"
76,,267,813,Highway,1,1,0.86267,1,60,49500,3204.09,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.056625 41.709105, -88.044723 41.718110)"
76,,268,814,Highway,1,1,0.86267,1,60,49500,1973.38,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.116164 41.706404, -88.104263 41.715409)"
76,,269,815,Highway,1,1,0.86267,1,60,49500,1385.02,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.055434 41.664087, -88.043533 41.673092)"
76,,270,816,Highway,1,1,0.86267,1,60,49500,1044.27,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.112594 41.663187, -88.100691 41.672191)"
76,,271,817,Highway,1,1,0.86267,1,60,49500,470.37,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.170943 41.618170, -88.159040 41.627173)"
76,,272,818,Highway,1,1,0.86267,1,60,49500,579.33,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.226905 41.615469, -88.215008 41.624472)"
76,,273,819,Highway,1,1,0.86267,1,60,49500,1450.96,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.170943 41.574053, -88.159040 41.583055)"
76,,274,820,Highway,1,1,0.86267,1,60,49500,198.1,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.224525 41.574053, -88.212626 41.583055)"
76,,275,821,Highway,1,1,0.86267,1,60,49500,1335.31,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.053054 41.620871, -88.041151 41.629874)"
76,,276,822,Highway,1,1,0.86267,1,60,49500,547.15,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.111404 41.619970, -88.099500 41.628974)"
76,,277,823,Highway,1,1,0.86267,1,60,49500,1442.35,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.053054 41.577654, -88.041151 41.586657)"
76,,278,824,Highway,1,1,0.86267,1,60,49500,1129.8,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.110213 41.575853, -88.098309 41.584856)"
76,,279,825,Highway,1,1,0.86267,1,60,49500,1357.68,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.939925 41.624472, -87.928025 41.633476)"
76,,280,826,Highway,1,1,0.86267,1,60,49500,677.39,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.995895 41.623571, -87.983993 41.632575)"
76,,281,827,Highway,1,1,0.86267,1,60,49500,358.8,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.938735 41.579454, -87.926834 41.588457)"
76,,282,828,Highway,1,1,0.86267,1,60,49500,200.75,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.995895 41.577654, -87.983993 41.586657)"
76,,283,829,Highway,1,1,0.86267,1,60,49500,2015.68,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.166175 41.530832, -88.154277 41.539837)"
76,,284,830,Highway,1,1,0.86267,1,60,49500,463.53,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.223335 41.529032, -88.211435 41.538037)"
76,,285,831,Highway,1,1,0.86267,1,60,49500,666.98,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.164985 41.488516, -88.153086 41.497520)"
76,,286,832,Highway,1,1,0.86267,1,60,49500,302.77,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.223335 41.486715, -88.211435 41.495720)"
76,,287,833,Highway,1,1,0.86267,1,60,49500,3515.18,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.051864 41.534433, -88.039960 41.543439)"
76,,288,834,Highway,1,1,0.86267,1,60,49500,5301.06,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.109016 41.530832, -88.097119 41.539837)"
76,,289,835,Highway,1,1,0.86267,1,60,49500,1088.32,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.049476 41.489416, -88.037579 41.498421)"
76,,290,836,Highway,1,1,0.86267,1,60,49500,854.68,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.106635 41.489416, -88.094737 41.498421)"
76,,291,837,Highway,1,1,0.86267,1,60,49500,816.03,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.937545 41.537134, -87.925643 41.546140)"
76,,292,838,Highway,1,1,0.86267,1,60,49500,725.78,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.992324 41.535334, -87.980420 41.544339)"
76,,293,839,Highway,1,1,0.86267,1,60,49500,623.8,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.935165 41.493017, -87.923262 41.502022)"
76,,294,840,Highway,1,1,0.86267,1,60,49500,686.65,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.992324 41.492117, -87.980420 41.501122)"
76,,295,841,Highway,1,1,0.86267,1,60,49500,841.94,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.820846 41.538034, -87.808945 41.547040)"
76,,296,842,Highway,1,1,0.86267,1,60,49500,1250.26,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.878005 41.538034, -87.866103 41.547040)"
76,,297,843,Highway,1,1,0.86267,1,60,49500,914.27,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.817275 41.494818, -87.805373 41.503823)"
76,,298,844,Highway,1,1,0.86267,1,60,49500,503.65,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.878005 41.494818, -87.866103 41.503823)"
76,,299,845,Highway,1,1,0.86267,1,60,49500,916.1,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.189994 41.424589, -88.178093 41.433594)"
76,,300,846,Highway,1,1,0.86267,1,60,49500,408.64,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.076865 41.428190, -88.064967 41.437196)"
76,,301,847,Highway,1,1,0.86267,1,60,49500,517.52,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.958976 41.429090, -87.947078 41.438096)"
76,,302,848,Highway,1,1,0.86267,1,60,49500,245.97,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.842284 41.429991, -87.830379 41.438996)"
76,,303,849,Highway,1,1,0.86267,1,60,49500,1596.83,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.727966 41.431791, -87.716063 41.440797)"
76,,304,850,Highway,1,1,0.86267,1,60,49500,655.43,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.587455 41.451601, -87.575548 41.460605)"
76,,305,851,Highway,1,1,0.86267,1,60,49500,1378.39,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.643417 41.452501, -87.631516 41.461506)"
76,,306,852,Highway,1,1,0.86267,1,60,49500,212.46,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.586257 41.410185, -87.574357 41.419188)"
76,,307,853,Highway,1,1,0.86267,1,60,49500,339.77,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.644607 41.410185, -87.632707 41.419188)"
76,,308,854,Highway,1,1,0.86267,1,60,49500,334.28,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.541007 41.433596, -87.529107 41.442598)"
76,,309,855,Highway,1,1,0.86267,1,60,49500,934.64,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.186424 41.338156, -88.174521 41.347159)"
76,,310,856,Highway,1,1,0.86267,1,60,49500,101.96,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.073295 41.340857, -88.061395 41.349860)"
76,,311,857,Highway,1,1,0.86267,1,60,49500,105.75,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.956596 41.343557, -87.944696 41.352561)"
76,,312,858,Highway,1,1,0.86267,1,60,49500,517.31,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.841094 41.346258, -87.829189 41.355262)"
76,,313,859,Highway,1,1,0.86267,1,60,49500,223.82,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.724395 41.347158, -87.712490 41.356163)"
76,,314,860,Highway,1,1,0.86267,1,60,49500,498.87,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.612457 41.347158, -87.600555 41.356163)"
76,,315,861,Highway,1,1,0.86267,1,60,49500,85.96,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.541007 41.348959, -87.529107 41.357963)"
76,,316,862,Highway,1,1,0.86267,1,60,49500,747.15,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.184036 41.250818, -88.172139 41.259823)"
76,,317,863,Highway,1,1,0.86267,1,60,49500,181.85,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.068534 41.253523, -88.056631 41.262525)"
76,,318,864,Highway,1,1,0.86267,1,60,49500,1006.29,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.540084 41.677591, -88.528188 41.686597)"
76,,319,865,Highway,1,1,0.86267,1,60,49500,993.22,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.430534 41.685698, -88.418635 41.694701)"
76,,320,866,Highway,1,1,0.86267,1,60,49500,2892.83,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.313834 41.681196, -88.301936 41.690199)"
76,,321,867,Highway,1,1,0.86267,1,60,49500,391.81,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.537704 41.588457, -88.525807 41.597461)"
76,,322,868,Highway,1,1,0.86267,1,60,49500,563.96,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.424583 41.594759, -88.412681 41.603764)"
76,,323,869,Highway,1,1,0.86267,1,60,49500,150.39,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.307883 41.592058, -88.295982 41.601062)"
76,,324,870,Highway,1,1,0.86267,1,60,49500,202.41,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.535323 41.502024, -88.523425 41.511026)"
76,,325,871,Highway,1,1,0.86267,1,60,49500,104.28,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.421005 41.502920, -88.409108 41.511926)"
76,,326,872,Highway,1,1,0.86267,1,60,49500,123.6,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.305503 41.505625, -88.293601 41.514627)"
