name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,316,249247657,,yes,,,,"POLYGON ((55.1290485 25.1196672, 55.1291002 25.1197027, 55.1292232 25.1195332, 55.1291652 25.1194896, 55.1290981 25.1195479, 55.1290626 25.1195212, 55.1291035 25.1194416, 55.128934 25.1193813, 55.1288237 25.1196028, 55.1289211 25.1196377, 55.1289432 25.1195977, 55.1290485 25.1196672))",POINT (55.1290157 25.1195427),717.9,7727.3
,317,249247658,,yes,,,,"POLYGON ((55.1181043 25.1116937, 55.118239 25.1116148, 55.1180741 25.1113841, 55.1179684 25.1114461, 55.1180038 25.1114957, 55.1179769 25.1115115, 55.1180251 25.111579, 55.1180028 25.1115921, 55.1180358 25.1116382, 55.1180561 25.1116263, 55.1181043 25.1116937))",POINT (55.1180933 25.1115439),482.1,5189.3
,318,249247659,,yes,,,,"POLYGON ((55.1237301 25.1174102, 55.1238432 25.1172677, 55.1237387 25.1171996, 55.1236256 25.1173421, 55.1237301 25.1174102))",POINT (55.1237344 25.1173049),252.2,2714.8
,319,249247660,,yes,,,,"POLYGON ((55.1287811 25.1195341, 55.1288612 25.1193592, 55.1287237 25.1193075, 55.1286436 25.1194824, 55.1287811 25.1195341))",POINT (55.1287524 25.1194208),314.7,3387.2
,320,249247661,,yes,,,,"POLYGON ((55.1243356 25.1169196, 55.124214 25.1168486, 55.1240955 25.117015, 55.124217 25.117086, 55.1243356 25.1169196))",POINT (55.1242155 25.1169673),319.7,3441.7
,321,249247662,,yes,,,,"POLYGON ((55.1201014 25.1142026, 55.1202424 25.1141043, 55.1202112 25.1140676, 55.1201882 25.1140836, 55.1200748 25.1139501, 55.1200948 25.1139362, 55.1200568 25.1138915, 55.1199003 25.1140006, 55.1199343 25.1140406, 55.1199528 25.1140277, 55.1201014 25.1142026))",POINT (55.1200696 25.1140499),494.9,5326.6
,322,249247663,,yes,,,,"POLYGON ((55.126483 25.1190609, 55.126513 25.1190165, 55.1264974 25.1190079, 55.1265322 25.1189563, 55.1265409 25.1189612, 55.1266075 25.1188624, 55.12646 25.1187808, 55.1263287 25.1189755, 55.126483 25.1190609))",POINT (55.1264676 25.1189192),438,4714.5
,323,249247664,,yes,,,,"POLYGON ((55.1221428 25.1161914, 55.1223057 25.1160278, 55.1221957 25.115938, 55.1220328 25.1161016, 55.1221428 25.1161914))",POINT (55.1221692 25.1160647),364.2,3920.2
,324,249247665,,yes,,,,"POLYGON ((55.1218245 25.1149385, 55.1217038 25.1148305, 55.1215515 25.11497, 55.1215829 25.114998, 55.1215924 25.1149893, 55.1216818 25.1150693, 55.1218245 25.1149385))",POINT (55.1216907 25.1149504),354.4,3814.6
,325,249247666,,yes,,,,"POLYGON ((55.1266603 25.1191395, 55.1266842 25.1191034, 55.1266586 25.1190885, 55.1266942 25.1190387, 55.1267197 25.1190537, 55.1267799 25.1189624, 55.1266078 25.1188732, 55.1265002 25.1190563, 55.1266603 25.1191395))",POINT (55.1266355 25.1190038),424,4564.4
,326,249247667,,yes,,,,"POLYGON ((55.1195899 25.1125532, 55.1195027 25.1124366, 55.1193141 25.1125523, 55.1194013 25.1126688, 55.1195899 25.1125532))",POINT (55.119452 25.1125527),358,3853.2
,327,249247668,,yes,,,,"POLYGON ((55.1214276 25.114597, 55.1213367 25.1145086, 55.1212612 25.1145722, 55.1212416 25.1145532, 55.1211759 25.1146136, 55.121273 25.1147295, 55.1214276 25.114597))",POINT (55.1212999 25.1146152),305.2,3285
,328,249247669,,yes,,,,"POLYGON ((55.1222745 25.1163015, 55.122432 25.1161523, 55.1223222 25.1160572, 55.1221647 25.1162065, 55.1222745 25.1163015))",POINT (55.1222984 25.1161794),350.1,3768
,329,249247670,,yes,,,,"POLYGON ((55.1233367 25.1162109, 55.1232202 25.1161259, 55.1230884 25.1162738, 55.1232048 25.1163589, 55.1233367 25.1162109))",POINT (55.1232125 25.1162424),317.5,3417.7
,330,249247671,,yes,,,,"POLYGON ((55.124031 25.1167456, 55.1239065 25.1166629, 55.123788 25.116809, 55.1239125 25.1168918, 55.124031 25.1167456))",POINT (55.1239095 25.1167773),312.6,3364.6
,331,249247672,,yes,,,,"POLYGON ((55.1206073 25.1147067, 55.1207319 25.1145979, 55.1205235 25.1144023, 55.1204385 25.1144765, 55.1204569 25.1144939, 55.120421 25.1145253, 55.1205014 25.1146009, 55.1204788 25.1146206, 55.1205237 25.1146628, 55.1205428 25.1146461, 55.1206073 25.1147067))",POINT (55.1205687 25.1145585),521.9,5617.6
,332,249247673,,yes,,,,"POLYGON ((55.1212485 25.1144682, 55.1210362 25.1142666, 55.1208746 25.1144061, 55.1209442 25.1144722, 55.1209907 25.114432, 55.1210496 25.1144879, 55.1210031 25.1145281, 55.1210869 25.1146077, 55.1212485 25.1144682))",POINT (55.1210672 25.1144334),638.8,6876.4
,333,249247674,,yes,,,,"POLYGON ((55.124188 25.1176996, 55.1243007 25.117542, 55.1241764 25.1174691, 55.1240637 25.1176268, 55.124188 25.1176996))",POINT (55.1241822 25.1175844),310.4,3341.1
,334,249247675,,yes,,,,"POLYGON ((55.1215612 25.1147091, 55.121456 25.1146158, 55.1213393 25.1147238, 55.1213612 25.1147432, 55.1213386 25.114764, 55.1213633 25.1147859, 55.1213425 25.1148051, 55.1214012 25.1148571, 55.1215612 25.1147091))",POINT (55.1214377 25.1147338),310.9,3346.9
,335,249247676,,yes,,,,"POLYGON ((55.1181537 25.1118868, 55.1183437 25.1117912, 55.1182732 25.1116763, 55.1180831 25.1117718, 55.1181537 25.1118868))",POINT (55.1182134 25.1117815),319.1,3435.2
,336,249247677,,yes,,,,"POLYGON ((55.1293315 25.1197628, 55.1294163 25.1195837, 55.1292796 25.1195306, 55.1291997 25.1196994, 55.1292707 25.1197281, 55.1292658 25.1197385, 55.1293315 25.1197628))",POINT (55.1293077 25.1196447),314.7,3387.4
,337,249247678,,yes,,,,"POLYGON ((55.123896 25.1166258, 55.1237909 25.116556, 55.1236673 25.1167084, 55.1237723 25.1167782, 55.123896 25.1166258))",POINT (55.1237816 25.1166671),275.1,2960.8
,338,249247679,,yes,,,,"POLYGON ((55.127145 25.1193886, 55.1272254 25.11926, 55.1272395 25.1192672, 55.12727 25.1192183, 55.1271268 25.1191449, 55.1270158 25.1193224, 55.127145 25.1193886))",POINT (55.1271391 25.119266),348.1,3747.1
,339,249247680,,yes,,,,"POLYGON ((55.1196998 25.1138318, 55.1198297 25.1137356, 55.1198406 25.1137477, 55.1198857 25.1137142, 55.1197786 25.1135957, 55.1196036 25.1137252, 55.1196998 25.1138318))",POINT (55.1197426 25.113714),357.5,3847.6
,340,249247681,,yes,,,,"POLYGON ((55.1193257 25.1122514, 55.1191517 25.1120422, 55.1190581 25.1121059, 55.1190443 25.1120893, 55.1189933 25.1121241, 55.1190164 25.1121518, 55.1189988 25.1121638, 55.1190381 25.112211, 55.1190585 25.1121972, 55.1191043 25.1122523, 55.1190835 25.1122665, 55.1191631 25.1123623, 55.1193257 25.1122514))",POINT (55.119158 25.1121993),586,6307.8
,341,249247683,,yes,,,,"POLYGON ((55.1230479 25.1160028, 55.1229194 25.1159105, 55.1227959 25.1160516, 55.122863 25.1160998, 55.1228495 25.1161153, 55.1229108 25.1161594, 55.1230479 25.1160028))",POINT (55.1229202 25.1160323),346.9,3734.2
,342,249247684,,yes,,,,"POLYGON ((55.1198161 25.1139681, 55.1199947 25.1138384, 55.1198995 25.1137309, 55.1197209 25.1138605, 55.1198161 25.1139681))",POINT (55.1198578 25.1138495),352.2,3791.3
,343,249247685,,yes,,,,"POLYGON ((55.1206596 25.1138896, 55.1204705 25.1137016, 55.1203276 25.1138187, 55.1203796 25.1138674, 55.1204118 25.1138431, 55.1204292 25.1138595, 55.1204581 25.113834, 55.1204909 25.1138631, 55.1204373 25.1139087, 55.1204634 25.1139378, 55.1204614 25.1139585, 55.120516 25.1140066, 55.1206596 25.1138896))",POINT (55.1205005 25.1138517),490.4,5278.9
,344,249247686,,yes,,,,"POLYGON ((55.1200145 25.1131057, 55.119822 25.1128807, 55.1196614 25.1129839, 55.1197527 25.1130817, 55.1197252 25.1131048, 55.1198211 25.1132104, 55.1198465 25.1131934, 55.1198807 25.1132369, 55.1199773 25.1131607, 55.1199592 25.1131443, 55.1200145 25.1131057))",POINT (55.1198401 25.1130601),709.6,7638.6
,345,249247688,,yes,,,,"POLYGON ((55.1183514 25.1121818, 55.1185456 25.1120643, 55.1184571 25.1119445, 55.1182629 25.1120619, 55.1183514 25.1121818))",POINT (55.1184042 25.1120631),375.9,4045.8
,346,249247689,,yes,,,,"POLYGON ((55.1236119 25.1164227, 55.1234963 25.1163461, 55.1233743 25.1164969, 55.1234899 25.1165736, 55.1236119 25.1164227))",POINT (55.1234931 25.1164598),299.1,3219
,347,249247690,,yes,,,,"POLYGON ((55.118037 25.1105711, 55.1182478 25.1104643, 55.1181018 25.1102283, 55.117884 25.1103387, 55.1179315 25.1104155, 55.1179684 25.1103968, 55.1179807 25.1104167, 55.1180182 25.1103977, 55.1180534 25.1104546, 55.1179861 25.1104887, 55.118037 25.1105711))",POINT (55.1180746 25.1103956),672.4,7237.3
,348,249247691,,yes,,,,"POLYGON ((55.1198 25.1127947, 55.1197741 25.1127654, 55.1197694 25.1127411, 55.1197553 25.1127259, 55.1197211 25.1127095, 55.1197205 25.1126707, 55.1197097 25.1126707, 55.1197037 25.1126415, 55.1196897 25.1126283, 55.1196615 25.1126245, 55.1196346 25.1126294, 55.1196112 25.1126537, 55.1195998 25.1126877, 55.1194596 25.1126789, 55.1194455 25.1128012, 55.1195723 25.1128134, 55.119573 25.1128352, 55.119577 25.1128522, 55.1195864 25.1128613, 55.1196058 25.1128729, 55.1197522 25.112892, 55.1197708 25.1128844, 55.1197848 25.1128771, 55.1197922 25.1128656, 55.1198023 25.1128449, 55.119807 25.1128152, 55.1198 25.1127947))",POINT (55.1196359 25.1127668),670.4,7216
,349,249247692,,yes,,,,"POLYGON ((55.128443 25.1193942, 55.1285426 25.1192037, 55.1284074 25.1191457, 55.1283078 25.1193361, 55.128443 25.1193942))",POINT (55.1284252 25.1192699),352,3788.6
,350,249247693,,yes,,,,"POLYGON ((55.1184673 25.1123079, 55.1186586 25.1122012, 55.1185712 25.1120736, 55.1183826 25.1121888, 55.1184673 25.1123079))",POINT (55.1185208 25.1121922),368.1,3962.7
,351,249247694,,yes,,,,"POLYGON ((55.1234665 25.1163149, 55.1233538 25.1162378, 55.1232238 25.1163937, 55.1233365 25.1164708, 55.1234665 25.1163149))",POINT (55.1233452 25.1163543),308,3315.6
,352,249247695,,yes,,,,"POLYGON ((55.124322 25.1178091, 55.1244471 25.1176645, 55.1243355 25.1175853, 55.1242104 25.1177299, 55.124322 25.1178091))",POINT (55.1243288 25.1176972),290.7,3129.6
,353,249247696,,yes,,,,"POLYGON ((55.1286121 25.119465, 55.1286979 25.1192917, 55.1285635 25.1192371, 55.1284777 25.1194103, 55.1286121 25.119465))",POINT (55.1285878 25.119351),312.3,3361.2
,354,249247697,,yes,,,,"POLYGON ((55.1241793 25.1168433, 55.1240647 25.1167704, 55.1239548 25.1169119, 55.1240693 25.1169848, 55.1241793 25.1168433))",POINT (55.124067 25.1168776),270.4,2910.8
,355,249247698,,yes,,,,"POLYGON ((55.1203555 25.1144635, 55.1205005 25.1143519, 55.1202912 25.1141289, 55.1201456 25.1142409, 55.1202543 25.1143567, 55.1202332 25.114373, 55.1202765 25.1144191, 55.1202982 25.1144024, 55.1203555 25.1144635))",POINT (55.1203214 25.1142989),642.2,6913
,356,249247699,,yes,,,,"POLYGON ((55.1178548 25.1102771, 55.1180354 25.1101803, 55.1178933 25.109963, 55.1177127 25.1100598, 55.1177539 25.1101229, 55.1177975 25.1100995, 55.1178076 25.110115, 55.1178381 25.1100986, 55.1178714 25.1101495, 55.1178412 25.1101657, 55.1178564 25.1101888, 55.1178125 25.1102123, 55.1178548 25.1102771))",POINT (55.1178836 25.1101153),509.4,5482.9
,357,249247700,,yes,,,,"POLYGON ((55.1282734 25.1193356, 55.1283649 25.1191561, 55.1282358 25.1191015, 55.1281437 25.1192829, 55.1282734 25.1193356))",POINT (55.1282544 25.1192189),315.6,3397.5
,358,249247701,,yes,,,,"POLYGON ((55.1269958 25.1192399, 55.1270792 25.1191024, 55.1268224 25.1189747, 55.1267524 25.1190903, 55.1268021 25.119115, 55.1267929 25.1191301, 55.1268217 25.1191444, 55.1268153 25.1191549, 55.1268616 25.1191779, 55.1268508 25.1191956, 55.1269061 25.1192231, 55.1269191 25.1192017, 55.1269958 25.1192399))",POINT (55.1269128 25.1191102),513.8,5530.8
,359,249247702,,yes,,,,"POLYGON ((55.1194641 25.1124146, 55.1193718 25.1123005, 55.1192028 25.1124126, 55.1192951 25.1125267, 55.1194641 25.1124146))",POINT (55.1193334 25.1124136),330.8,3560.4
,360,249247703,,yes,,,,"POLYGON ((55.1186676 25.1125971, 55.1188776 25.1124717, 55.1187919 25.112354, 55.1185819 25.1124794, 55.1186676 25.1125971))",POINT (55.1187297 25.1124755),395.9,4261.5
,361,249247704,,yes,,,,"POLYGON ((55.1204654 25.1136156, 55.1204307 25.1135787, 55.1204037 25.1135995, 55.1203549 25.1135477, 55.1203759 25.1135315, 55.1202658 25.1134144, 55.1201325 25.1135173, 55.1201513 25.1135373, 55.1201363 25.1135489, 55.1203111 25.1137347, 55.1204654 25.1136156))",POINT (55.1202874 25.1135755),565.7,6088.9
,362,249247705,,yes,,,,"POLYGON ((55.1231854 25.1161035, 55.1230736 25.1160254, 55.1230254 25.116082, 55.123009 25.1160706, 55.1229339 25.1161587, 55.123006 25.116209, 55.122994 25.1162231, 55.1230502 25.1162623, 55.1231854 25.1161035))",POINT (55.1230592 25.1161398),327.9,3529.8
,363,249247706,,yes,,,,"POLYGON ((55.1248898 25.1181593, 55.1249906 25.1180366, 55.125003 25.118045, 55.1250478 25.1179905, 55.1249145 25.1179007, 55.1247689 25.1180778, 55.1248898 25.1181593))",POINT (55.1249057 25.1180295),383.2,4124.3
,364,249247707,,yes,,,,"POLYGON ((55.1182583 25.1120303, 55.1184367 25.111932, 55.1183578 25.1118147, 55.1181795 25.111913, 55.1182583 25.1120303))",POINT (55.1183081 25.1119225),320.1,3445.3
,365,249249046,,yes,,,,"POLYGON ((55.1274539 25.1207773, 55.1275046 25.1205921, 55.1273742 25.1205629, 55.1273444 25.1206614, 55.1273317 25.1206584, 55.1273129 25.1207269, 55.1273937 25.1207459, 55.1273889 25.1207633, 55.1274539 25.1207773))",POINT (55.1274127 25.1206674),287,3089.5
,366,249357462,,yes,,,,"POLYGON ((55.1282379 25.1172731, 55.1282595 25.1172894, 55.1284253 25.1171103, 55.1282563 25.116982, 55.1282184 25.117023, 55.1281205 25.1169487, 55.1280122 25.1170658, 55.1281285 25.1171515, 55.128109 25.1171725, 55.1282379 25.1172731))",POINT (55.1282201 25.11711),782.7,8424.6
,367,249357463,,yes,,,,"POLYGON ((55.1286429 25.117583, 55.1287876 25.1174092, 55.1286167 25.1172863, 55.1285966 25.1173093, 55.1284971 25.1172383, 55.1283927 25.1173587, 55.128496 25.1174344, 55.1284786 25.1174611, 55.1286429 25.117583))",POINT (55.1285906 25.1174048),746.9,8039.6
,368,249357464,,yes,,,,"POLYGON ((55.1293862 25.1180868, 55.1295174 25.1179351, 55.1293943 25.1178478, 55.129263 25.1179994, 55.1293862 25.1180868))",POINT (55.1293902 25.1179673),336.5,3621.6
,369,249357465,,yes,,,,"POLYGON ((55.1303347 25.1186947, 55.1304622 25.1185181, 55.1303343 25.1184423, 55.1302403 25.1185746, 55.1302709 25.1185928, 55.1302374 25.118637, 55.1303347 25.1186947))",POINT (55.1303411 25.1185662),336.6,3623.2
,370,249357466,,yes,,,,"POLYGON ((55.1290822 25.1178805, 55.1292184 25.1177198, 55.1290829 25.1176257, 55.1289467 25.1177863, 55.1290822 25.1178805))",POINT (55.1290825 25.1177531),386.1,4156.4
,371,249357467,,yes,,,,"POLYGON ((55.1292483 25.1179785, 55.1293732 25.1178178, 55.1292506 25.1177397, 55.1291257 25.1179003, 55.1292483 25.1179785))",POINT (55.1292494 25.1178591),328.8,3539.5
,372,249357468,,yes,,,,"POLYGON ((55.1290347 25.1175947, 55.1288243 25.1174351, 55.1286575 25.1176155, 55.1287272 25.1176684, 55.1287413 25.1176532, 55.1288819 25.1177599, 55.1290347 25.1175947))",POINT (55.1288486 25.1175986),680.3,7322.3
,373,249357469,,yes,,,,"POLYGON ((55.1302486 25.1184315, 55.1299936 25.1182854, 55.1298761 25.1184535, 55.1299546 25.1184985, 55.1299891 25.1184491, 55.1300799 25.1185012, 55.1300401 25.1185581, 55.1301258 25.1186072, 55.1302486 25.1184315))",POINT (55.1300679 25.1184382),610.3,6569
,374,249357470,,yes,,,,"POLYGON ((55.1295529 25.1181751, 55.1296689 25.1180251, 55.1295519 25.117958, 55.1294332 25.1181007, 55.1295529 25.1181751))",POINT (55.1295515 25.1180655),286,3078.8
,375,249357471,,yes,,,,"POLYGON ((55.1299805 25.1182338, 55.1298156 25.1181326, 55.129784 25.1181738, 55.1296798 25.1181058, 55.1295947 25.1182166, 55.1297192 25.1182962, 55.1297003 25.1183208, 55.1297988 25.1183787, 55.1298211 25.1183496, 55.1298672 25.1183812, 55.1299805 25.1182338))",POINT (55.1297895 25.1182435),636.4,6850.3
,376,249357472,,yes,,,,"POLYGON ((55.1305924 25.1185985, 55.130486 25.1185424, 55.1304044 25.1186693, 55.1304299 25.1186826, 55.1303965 25.1187346, 55.1304775 25.1187772, 55.1305924 25.1185985))",POINT (55.1304878 25.1186567),264.5,2847.5
,377,249357473,,yes,,,,"POLYGON ((55.1305466 25.1188271, 55.1307395 25.1189428, 55.1307563 25.1189199, 55.130812 25.1189533, 55.1308769 25.1188647, 55.1306282 25.1187155, 55.1305466 25.1188271))",POINT (55.1307086 25.1188409),425.1,4575.6
,378,256964145,,,,swimming_pool,,"POLYGON ((55.1104593 25.1130932, 55.1104259 25.1131174, 55.1103614 25.1130791, 55.1103214 25.1129865, 55.1103614 25.1128959, 55.1103303 25.1128274, 55.1103525 25.112759, 55.1103592 25.1126946, 55.110397 25.1127248, 55.1104837 25.1127509, 55.1105504 25.1128456, 55.1106349 25.1128959, 55.1106572 25.1129905, 55.1106238 25.1130449, 55.1105638 25.1130852, 55.1104593 25.1130932))",POINT (55.1104711 25.1129309),991.3,10670.4
,379,259514630,,yes,,,,"POLYGON ((55.1523019 25.1311442, 55.1523367 25.1310629, 55.1520237 25.130953, 55.1519888 25.1310343, 55.1523019 25.1311442))",POINT (55.1521628 25.1310486),326.8,3518
Ballroom,380,259514631,,yes,,,,"POLYGON ((55.1519821 25.1310424, 55.1519589 25.131098, 55.1519009 25.1310782, 55.1517892 25.1313456, 55.151657 25.1313004, 55.1517919 25.1309773, 55.1519821 25.1310424))",POINT (55.1518012 25.1311544),586,6308.1
43,381,259514816,,yes,,,,"POLYGON ((55.1529249 25.1307842, 55.1528097 25.1307505, 55.1527245 25.130945, 55.1528412 25.1309877, 55.1529249 25.1307842))",POINT (55.1528252 25.1308676),293.6,3159.8
47,382,259515078,,yes,,,,"POLYGON ((55.1523475 25.1309303, 55.1523645 25.1308111, 55.1521369 25.1307856, 55.1521192 25.1308917, 55.1523475 25.1309303))",POINT (55.1522442 25.1308551),292.8,3152
44,383,259515079,,yes,,,,"POLYGON ((55.1525792 25.1309642, 55.1526347 25.1307581, 55.1525174 25.1307355, 55.1524609 25.1309266, 55.1525792 25.1309642))",POINT (55.1525485 25.130847),279.9,3013.3
,384,259517691,,,,pitch,,"POLYGON ((55.1521851 25.1314804, 55.1523081 25.131181, 55.1519905 25.1310819, 55.1518712 25.1313578, 55.1521851 25.1314804))",POINT (55.1520905 25.1312764),1163.7,12525.8
42,385,259531080,,yes,,,,"POLYGON ((55.1529686 25.1306606, 55.1530139 25.1304737, 55.1529015 25.1304602, 55.1528697 25.1306409, 55.1529686 25.1306606))",POINT (55.1529392 25.1305572),223.9,2409.9
40,386,259531081,,yes,,,,"POLYGON ((55.1531297 25.1301641, 55.1531645 25.1299744, 55.1530626 25.1299626, 55.1530397 25.1301401, 55.1531297 25.1301641))",POINT (55.1531 25.1300589),202.4,2178.6
46,387,259531082,,yes,,,,"POLYGON ((55.1523801 25.1307447, 55.1524418 25.1305491, 55.1523411 25.130523, 55.1522794 25.1307187, 55.1523801 25.1307447))",POINT (55.1523606 25.1306339),237.9,2560.2
41,388,259531083,,yes,,,,"POLYGON ((55.153059 25.1304209, 55.1531149 25.1302264, 55.1530101 25.1302057, 55.1529691 25.1303947, 55.153059 25.1304209))",POINT (55.1530392 25.1303099),221,2379.3
45,389,259531084,,yes,,,,"POLYGON ((55.1526317 25.1307004, 55.1526938 25.1306346, 55.1525284 25.1305192, 55.1524738 25.1305869, 55.1526317 25.1307004))",POINT (55.1525825 25.1306104),195,2098.7
,390,259541716,,industrial,,,,"POLYGON ((55.1494963 25.1366025, 55.1496324 25.1364747, 55.1493681 25.1362662, 55.1492372 25.1364097, 55.1494963 25.1366025))",POINT (55.1494329 25.1364369),695.2,7483.1
,391,259541717,,yes,,,,"POLYGON ((55.1489807 25.136083, 55.1496376 25.135511, 55.1490562 25.1349745, 55.1484209 25.1355566, 55.1489807 25.136083))",POINT (55.1490258 25.1355303),7507.6,80811.2
Waldorf Astoria Dubai Palm Jumeirah,392,259541718,,,,garden,,"POLYGON ((55.1502784 25.1360154, 55.1506924 25.1355719, 55.1510672 25.1351449, 55.1514291 25.1346966, 55.1516922 25.134352, 55.151919 25.1340207, 55.1511837 25.133584, 55.1510159 25.1334843, 55.1502924 25.1330373, 55.1500448 25.1333877, 55.1498791 25.1336019, 55.1495427 25.1340479, 55.1489655 25.1347723, 55.1502784 25.1360154))",POINT (55.1504087 25.1344863),49717.3,535152.2
Lotus Lounge,393,259543183,,yes,,,,"POLYGON ((55.1527325 25.1294321, 55.1529967 25.129451, 55.1530062 25.1293467, 55.1527415 25.129329, 55.1527325 25.1294321))",POINT (55.1528695 25.1293897),308,3315.2
Watersports Hut,394,259552904,,yes,,,,"POLYGON ((55.1519263 25.1297002, 55.1519595 25.1296334, 55.151893 25.1296175, 55.1518643 25.1296772, 55.1519263 25.1297002))",POINT (55.1519114 25.1296572),52.1,560.6
,395,259635365,,yes,,,,"POLYGON ((55.1516 25.1310086, 55.1516221 25.1309634, 55.1515469 25.1309353, 55.1515297 25.1309799, 55.1516 25.1310086))",POINT (55.1515751 25.1309717),42.7,459.5
,396,259635366,,yes,,,,"POLYGON ((55.1515339 25.1312666, 55.1516493 25.1310597, 55.1515041 25.1310046, 55.1514791 25.1310616, 55.1515425 25.1310832, 55.1514889 25.1311785, 55.151428 25.1311558, 55.1514009 25.1312144, 55.1515339 25.1312666))",POINT (55.1515326 25.1311394),309.2,3327.9
,397,259747655,,roof,,,,"POLYGON ((55.1534773 25.1296241, 55.1534925 25.1295113, 55.1533633 25.1295001, 55.1533587 25.1296084, 55.1534773 25.1296241))",POINT (55.1534235 25.1295603),154.4,1661.7
,398,259747656,,yes,,,,"POLYGON ((55.1538478 25.1292314, 55.1536416 25.1291926, 55.1536713 25.129063, 55.1536148 25.1290524, 55.1536484 25.1289061, 55.1538951 25.1289526, 55.1538773 25.1290303, 55.1539595 25.1290458, 55.1539439 25.1291137, 55.1538777 25.1291012, 55.1538478 25.1292314))",POINT (55.1537695 25.1290647),796.5,8573.1
,399,259747657,,yes,,,,"POLYGON ((55.1534676 25.1299711, 55.1534029 25.1301321, 55.1533164 25.1301036, 55.1532289 25.1303215, 55.1534582 25.130397, 55.1535053 25.1302798, 55.1535663 25.1302999, 55.1536715 25.1300383, 55.1534676 25.1299711))",POINT (55.1534543 25.1301886),1124,12098.2
