name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length_ml,length,lanes,capacity,original_capacity,free_speed,link_type,cost,VDF_fftt1,VDF_alpha1,VDF_beta1
,257,257,803,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,258,258,804,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,259,259,805,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,260,260,806,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,261,261,807,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,262,262,808,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,263,263,809,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,264,264,810,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,265,265,811,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,266,266,812,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,267,267,813,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,268,268,814,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,269,269,815,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,270,270,816,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,271,271,817,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,272,272,818,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,273,273,819,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,274,274,820,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,275,275,821,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,276,276,822,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,277,277,823,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,278,278,824,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,279,279,825,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,280,280,826,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,281,281,827,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,282,282,828,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,283,283,829,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,284,284,830,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,285,285,831,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,286,286,832,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,287,287,833,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,288,288,834,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,289,289,835,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,290,290,836,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,291,291,837,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,292,292,838,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,293,293,839,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,294,294,840,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,295,295,841,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,296,296,842,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,297,297,843,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,298,298,844,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,299,299,845,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,300,300,846,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,301,301,847,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,302,302,848,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,303,303,849,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,304,304,850,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,305,305,851,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,306,306,852,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,307,307,853,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,308,308,854,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,309,309,855,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,310,310,856,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,311,311,857,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,312,312,858,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,313,313,859,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,314,314,860,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,315,315,861,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,316,316,862,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,317,317,863,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,318,318,864,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,319,319,865,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,320,320,866,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,321,321,867,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,322,322,868,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,323,323,869,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,324,324,870,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,325,325,871,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,326,326,872,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,327,327,873,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,328,328,874,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,329,329,875,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,330,330,876,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,331,331,877,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,332,332,878,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,333,333,879,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,334,334,880,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,335,335,881,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,336,336,882,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,337,337,883,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,338,338,884,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,339,339,885,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,340,340,886,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,341,341,887,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,342,342,888,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,343,343,889,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,344,344,890,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,345,345,891,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,346,346,892,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,347,347,893,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,348,348,894,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,349,349,895,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,350,350,896,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,351,351,897,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,352,352,898,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,353,353,899,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,354,354,900,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,355,355,901,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,356,356,902,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,357,357,903,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,358,358,904,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,359,359,905,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,360,360,906,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,361,361,907,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,362,362,908,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,363,363,909,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,364,364,910,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,365,365,911,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,366,366,912,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,367,367,913,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,368,368,914,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,369,369,915,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,370,370,916,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,371,371,917,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,372,372,918,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,373,373,919,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,374,374,920,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,375,375,921,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,376,376,922,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,377,377,923,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,378,378,924,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,379,379,925,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,380,380,926,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,381,381,927,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,382,382,928,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,383,383,929,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,384,384,930,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,385,385,931,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,386,386,932,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,387,387,933,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,388,388,390,Highway,1,12.0468,19383.3012,1,3500,3500,96.54,1,0,12.0468,0.15,4
,389,388,391,Highway,1,6.35718,10228.70262,1,3500,3500,96.54,1,0,6.35718,0.15,4
,390,388,708,Highway,1,1.81366,2918.17894,1,2000,2000,96.54,1,0,1.81366,0.15,4
,391,388,802,Highway,1,4.42618,7121.72362,1,2000,2000,96.54,1,0,4.42618,0.15,4
,392,389,390,Highway,1,4.70056,7563.20104,1,1000,1000,96.54,1,0,4.70056,0.15,4
,393,389,801,Highway,1,7.50969,12083.09121,1,2500,2500,96.54,1,0,7.50969,0.15,4
,394,389,914,Highway,1,3.3019,5312.7571,1,2500,2500,96.54,1,0,3.3019,0.15,4
,395,390,388,Highway,1,12.0468,19383.3012,1,3500,3500,96.54,1,0,12.0468,0.15,4
,396,390,389,Highway,1,4.70056,7563.20104,1,1000,1000,96.54,1,0,4.70056,0.15,4
,397,390,925,Highway,1,7.06021,11359.87789,1,3500,3500,96.54,1,0,7.06021,0.15,4
,398,391,388,Highway,1,6.35718,10228.70262,1,3500,3500,96.54,1,0,6.35718,0.15,4
,399,391,392,Highway,1,4.5587,7334.9483,1,3500,3500,96.54,1,0,4.5587,0.15,4
,400,391,709,Highway,1,1.26933,2042.35197,1,3000,3000,96.54,1,0,1.26933,0.15,4
,401,391,715,Highway,1,4.71637,7588.63933,1,3000,3000,96.54,1,0,4.71637,0.15,4
,402,392,391,Highway,1,4.5587,7334.9483,1,3500,3500,96.54,1,0,4.5587,0.15,4
,403,392,393,Highway,1,2.70059,4345.24931,1,3500,3500,96.54,1,0,2.70059,0.15,4
,404,392,713,Highway,1,1.675,2695.075,1,1000,1000,96.54,1,0,1.675,0.15,4
,405,392,717,Highway,1,1.60466,2581.89794,1,1000,1000,96.54,1,0,1.60466,0.15,4
,406,393,392,Highway,1,2.70059,4345.24931,1,3500,3500,96.54,1,0,2.70059,0.15,4
,407,393,394,Highway,1,3.1116,5006.5644,2,2500,5000,96.54,1,0,3.1116,0.15,4
,408,393,712,Highway,1,2.70953,4359.63377,1,3500,3500,96.54,1,0,2.70953,0.15,4
,409,393,716,Highway,1,0.61304,986.38136,1,3500,3500,96.54,1,0,0.61304,0.15,4
,410,394,393,Highway,1,3.1116,5006.5644,2,2500,5000,96.54,1,0,3.1116,0.15,4
,411,394,395,Highway,1,2.25782,3632.83238,2,2500,5000,96.54,1,0,2.25782,0.15,4
,412,394,584,Highway,1,4.77245,7678.87205,1,500,500,96.54,1,0,4.77245,0.15,4
,413,394,601,Highway,1,0.56239,904.88551,1,500,500,96.54,1,0,0.56239,0.15,4
,414,395,394,Highway,1,2.25782,3632.83238,2,2500,5000,96.54,1,0,2.25782,0.15,4
,415,395,396,Highway,1,3.35722,5401.76698,2,2500,5000,96.54,1,0,3.35722,0.15,4
,416,395,584,Highway,1,3.87386,6233.04074,1,3500,3500,96.54,1,0,3.87386,0.15,4
,417,395,600,Highway,1,0.82969,1334.97121,1,3500,3500,96.54,1,0,0.82969,0.15,4
,418,396,395,Highway,1,3.35722,5401.76698,2,2500,5000,96.54,1,0,3.35722,0.15,4
,419,396,397,Highway,1,1.95295,3142.29655,2,2500,5000,96.54,1,0,1.95295,0.15,4
,420,397,396,Highway,1,1.95295,3142.29655,2,2500,5000,96.54,1,0,1.95295,0.15,4
,421,397,398,Highway,1,2.17728,3503.24352,2,2500,5000,96.54,1,0,2.17728,0.15,4
,422,397,588,Highway,1,2.501,4024.109,1,3000,3000,96.54,1,0,2.501,0.15,4
,423,397,604,Highway,1,1.10476,1777.55884,1,3000,3000,96.54,1,0,1.10476,0.15,4
,424,398,397,Highway,1,2.17728,3503.24352,2,2500,5000,96.54,1,0,2.17728,0.15,4
,425,398,399,Highway,1,0.62803,1010.50027,2,2500,5000,96.54,1,0,0.62803,0.15,4
,426,398,400,Highway,1,1.95581,3146.89829,2,3250,6500,96.54,1,0,1.95581,0.15,4
,427,398,403,Highway,1,2.806,4514.854,3,2666.666667,8000,96.54,1,0,2.806,0.15,4
,428,399,398,Highway,1,0.62803,1010.50027,2,2500,5000,96.54,1,0,0.62803,0.15,4
,429,399,537,Highway,1,3.93438,6330.41742,2,2500,5000,96.54,1,0,3.93438,0.15,4
,430,399,604,Highway,1,1.69926,2734.10934,2,3500,7000,96.54,1,0,1.69926,0.15,4
,431,399,609,Highway,1,1.364,2194.676,2,3500,7000,96.54,1,0,1.364,0.15,4
,432,400,398,Highway,1,1.95581,3146.89829,2,3250,6500,96.54,1,0,1.95581,0.15,4
,433,400,401,Highway,1,3.45553,5559.94777,2,2500,5000,96.54,1,0,3.45553,0.15,4
,434,400,587,Highway,1,1.00973,1624.65557,1,500,500,96.54,1,0,1.00973,0.15,4
,435,400,609,Highway,1,2.50769,4034.87321,1,500,500,96.54,1,0,2.50769,0.15,4
,436,401,400,Highway,1,3.45553,5559.94777,2,2500,5000,96.54,1,0,3.45553,0.15,4
,437,401,402,Highway,1,1.5004,2414.1436,2,2500,5000,96.54,1,0,1.5004,0.15,4
,438,401,585,Highway,1,1.00047,1609.75623,2,3000,6000,96.54,1,0,1.00047,0.15,4
,439,401,590,Highway,1,2.22043,3572.67187,2,3000,6000,96.54,1,0,2.22043,0.15,4
,440,402,401,Highway,1,1.5004,2414.1436,2,2500,5000,96.54,1,0,1.5004,0.15,4
,441,403,398,Highway,1,2.806,4514.854,3,2666.666667,8000,96.54,1,0,2.806,0.15,4
,442,403,404,Highway,1,3.00452,4834.27268,2,3250,6500,96.54,1,0,3.00452,0.15,4
,443,403,606,Highway,1,1.20311,1935.80399,1,1500,1500,96.54,1,0,1.20311,0.15,4
,444,403,611,Highway,1,1.92899,3103.74491,1,1500,1500,96.54,1,0,1.92899,0.15,4
,445,404,403,Highway,1,3.00452,4834.27268,2,3250,6500,96.54,1,0,3.00452,0.15,4
,446,404,405,Highway,1,0.91703,1475.50127,2,2500,5000,96.54,1,0,0.91703,0.15,4
,447,404,675,Highway,1,1.54319,2482.99271,2,2750,5500,96.54,1,0,1.54319,0.15,4
,448,404,680,Highway,1,1.61045,2591.21405,2,2750,5500,96.54,1,0,1.61045,0.15,4
,449,405,404,Highway,1,0.91703,1475.50127,2,2500,5000,96.54,1,0,0.91703,0.15,4
,450,405,406,Highway,1,2.18666,3518.33594,2,2500,5000,96.54,1,0,2.18666,0.15,4
,451,405,488,Highway,1,0.95285,1533.13565,2,2500,5000,96.54,1,0,0.95285,0.15,4
,452,406,405,Highway,1,2.18666,3518.33594,2,2500,5000,96.54,1,0,2.18666,0.15,4
,453,406,407,Highway,1,3.05061,4908.43149,2,2500,5000,96.54,1,0,3.05061,0.15,4
,454,406,677,Highway,1,0.82067,1320.45803,1,3000,3000,96.54,1,0,0.82067,0.15,4
,455,406,682,Highway,1,2.20446,3546.97614,1,3000,3000,96.54,1,0,2.20446,0.15,4
,456,407,406,Highway,1,3.05061,4908.43149,2,2500,5000,96.54,1,0,3.05061,0.15,4
,457,407,408,Highway,1,2.94384,4736.63856,2,2500,5000,96.54,1,0,2.94384,0.15,4
,458,407,687,Highway,1,0.82067,1320.45803,2,3250,6500,96.54,1,0,0.82067,0.15,4
,459,407,692,Highway,1,2.45596,3951.63964,2,3250,6500,96.54,1,0,2.45596,0.15,4
,460,408,407,Highway,1,2.94384,4736.63856,2,2500,5000,96.54,1,0,2.94384,0.15,4
,461,408,409,Highway,1,1.91447,3080.38223,2,2500,5000,96.54,1,0,1.91447,0.15,4
,462,408,689,Highway,1,1.04948,1688.61332,1,2000,2000,96.54,1,0,1.04948,0.15,4
,463,408,694,Highway,1,2.10339,3384.35451,1,2000,2000,96.54,1,0,2.10339,0.15,4
,464,409,408,Highway,1,1.91447,3080.38223,2,2500,5000,96.54,1,0,1.91447,0.15,4
,465,409,410,Highway,1,3.58034,5760.76706,2,2500,5000,96.54,1,0,3.58034,0.15,4
,466,409,538,Highway,1,1.40829,2265.93861,2,2500,5000,96.54,1,0,1.40829,0.15,4
,467,409,539,Highway,1,2.55473,4110.56057,2,2500,5000,96.54,1,0,2.55473,0.15,4
,468,410,409,Highway,1,3.58034,5760.76706,2,2500,5000,96.54,1,0,3.58034,0.15,4
,469,410,411,Highway,1,2.99149,4813.30741,1,3500,3500,96.54,1,0,2.99149,0.15,4
,470,410,690,Highway,1,2.81196,4524.44364,1,2000,2000,96.54,1,0,2.81196,0.15,4
,471,410,700,Highway,1,0.63686,1024.70774,1,2000,2000,96.54,1,0,0.63686,0.15,4
,472,411,410,Highway,1,2.99149,4813.30741,1,3500,3500,96.54,1,0,2.99149,0.15,4
,473,411,412,Highway,1,2.93815,4727.48335,1,3500,3500,96.54,1,0,2.93815,0.15,4
,474,411,685,Highway,1,2.91909,4696.81581,2,3000,6000,96.54,1,0,2.91909,0.15,4
,475,411,695,Highway,1,0.63686,1024.70774,2,3000,6000,96.54,1,0,0.63686,0.15,4
,476,412,411,Highway,1,2.93815,4727.48335,1,3500,3500,96.54,1,0,2.93815,0.15,4
,477,412,413,Highway,1,2.87283,4622.38347,1,3500,3500,96.54,1,0,2.87283,0.15,4
,478,413,412,Highway,1,2.87283,4622.38347,1,3500,3500,96.54,1,0,2.87283,0.15,4
,479,413,414,Highway,1,2.80865,4519.11785,1,3500,3500,96.54,1,0,2.80865,0.15,4
,480,413,730,Highway,1,3.17024,5100.91616,1,4000,4000,96.54,1,0,3.17024,0.15,4
,481,413,734,Highway,1,0.62208,1000.92672,1,4000,4000,96.54,1,0,0.62208,0.15,4
,482,414,413,Highway,1,2.80865,4519.11785,1,3500,3500,96.54,1,0,2.80865,0.15,4
,483,414,415,Highway,1,4.37375,7037.36375,1,3500,3500,96.54,1,0,4.37375,0.15,4
,484,414,731,Highway,1,3.20061,5149.78149,1,3500,3500,96.54,1,0,3.20061,0.15,4
,485,414,735,Highway,1,0.63686,1024.70774,1,3500,3500,96.54,1,0,0.63686,0.15,4
,486,415,414,Highway,1,4.37375,7037.36375,1,3500,3500,96.54,1,0,4.37375,0.15,4
,487,415,416,Highway,1,6.15496,9903.33064,1,3500,3500,96.54,1,0,6.15496,0.15,4
,488,415,727,Highway,1,4.24465,6829.64185,1,3500,3500,96.54,1,0,4.24465,0.15,4
,489,415,733,Highway,1,1.75633,2825.93497,1,3500,3500,96.54,1,0,1.75633,0.15,4
,490,416,415,Highway,1,6.15496,9903.33064,1,3500,3500,96.54,1,0,6.15496,0.15,4
,491,416,417,Highway,1,5.59407,9000.85863,1,3500,3500,96.54,1,0,5.59407,0.15,4
,492,416,726,Highway,1,2.04509,3290.54981,1,2000,2000,96.54,1,0,2.04509,0.15,4
,493,416,732,Highway,1,3.95137,6357.75433,1,2000,2000,96.54,1,0,3.95137,0.15,4
,494,417,416,Highway,1,5.59407,9000.85863,1,3500,3500,96.54,1,0,5.59407,0.15,4
,495,417,732,Highway,1,8.19718,13189.26262,1,3500,3500,96.54,1,0,8.19718,0.15,4
,496,417,913,Highway,1,3.12711,5031.51999,1,3500,3500,96.54,1,0,3.12711,0.15,4
,497,417,926,Highway,1,6.52016,10490.93744,1,3500,3500,96.54,1,0,6.52016,0.15,4
,498,418,419,Highway,1,5.50658,8860.08722,2,2500,5000,96.54,1,0,5.50658,0.15,4
,499,418,921,Highway,1,2.33798,3761.80982,1,2000,2000,96.54,1,0,2.33798,0.15,4
,500,418,922,Highway,1,4.25297,6843.02873,1,2000,2000,96.54,1,0,4.25297,0.15,4
,501,418,923,Highway,1,10.3917,16720.2453,2,2500,5000,96.54,1,0,10.3917,0.15,4
,502,419,418,Highway,1,5.50658,8860.08722,2,2500,5000,96.54,1,0,5.50658,0.15,4
,503,419,420,Highway,1,4.81398,7745.69382,2,2500,5000,96.54,1,0,4.81398,0.15,4
,504,419,739,Highway,1,3.41273,5491.08257,1,1500,1500,96.54,1,0,3.41273,0.15,4
,505,419,743,Highway,1,1.62768,2618.93712,1,1500,1500,96.54,1,0,1.62768,0.15,4
,506,420,419,Highway,1,4.81398,7745.69382,2,2500,5000,96.54,1,0,4.81398,0.15,4
,507,420,421,Highway,1,2.97089,4780.16201,2,2500,5000,96.54,1,0,2.97089,0.15,4
,508,420,751,Highway,1,2.501,4024.109,1,3000,3000,96.54,1,0,2.501,0.15,4
,509,420,752,Highway,1,0.90683,1459.08947,1,3000,3000,96.54,1,0,0.90683,0.15,4
,510,421,420,Highway,1,2.97089,4780.16201,2,2500,5000,96.54,1,0,2.97089,0.15,4
,511,421,422,Highway,1,3.25194,5232.37146,2,2500,5000,96.54,1,0,3.25194,0.15,4
,512,421,753,Highway,1,1.47413,2371.87517,1,2000,2000,96.54,1,0,1.47413,0.15,4
,513,421,754,Highway,1,1.83508,2952.64372,1,2000,2000,96.54,1,0,1.83508,0.15,4
,514,422,421,Highway,1,3.25194,5232.37146,2,2500,5000,96.54,1,0,3.25194,0.15,4
,515,422,423,Highway,1,2.80865,4519.11785,2,2500,5000,96.54,1,0,2.80865,0.15,4
,516,422,762,Highway,1,0.61,981.49,1,1000,1000,96.54,1,0,0.61,0.15,4
,517,422,766,Highway,1,3.05061,4908.43149,1,1000,1000,96.54,1,0,3.05061,0.15,4
,518,423,422,Highway,1,2.80865,4519.11785,2,2500,5000,96.54,1,0,2.80865,0.15,4
,519,423,424,Highway,1,3.09902,4986.32318,2,2500,5000,96.54,1,0,3.09902,0.15,4
,520,423,764,Highway,1,0.69551,1119.07559,1,1000,1000,96.54,1,0,0.69551,0.15,4
,521,423,767,Highway,1,3.49621,5625.40189,1,1000,1000,96.54,1,0,3.49621,0.15,4
