agent_id,o_zone_id,d_zone_id,path_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,time_sequence,time_decimal_sequence,link_travel_time_sequence,geometry
78,2,13,0,p,AM,300.00,0.0,17.0671,17.0000,2;1;3;12;13;,,0730;0736;0740;0744;0747;,450.00;456.00;460.01;464.04;467.07;,6.00;4.01;4.02;3.03;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707)"
79,2,14,3,p,AM,100.00,0.0,34.4831,24.0000,2;1;3;4;11;14;,,0730;0736;0740;0744;0751;0804;,450.00;456.00;460.01;464.35;471.52;484.48;,6.00;4.01;4.34;7.17;12.96;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.751035 43.529306)"
80,2,14,0,p,AM,0.00,0.0,37.9059,21.0000,2;6;5;4;11;14;,,0804;0810;0819;0822;0829;0842;,484.48;490.60;499.88;502.25;509.42;522.39;,6.12;9.27;2.38;7.17;12.96;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654, -96.746841 43.544131, -96.751035 43.529306)"
81,2,14,2,p,AM,0.00,0.0,40.9429,24.0000,2;1;3;12;11;14;,,0842;0848;0852;0856;0910;0923;,522.39;528.39;532.40;536.43;550.37;563.33;,6.00;4.01;4.02;13.94;12.96;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.751035 43.529306)"
82,2,14,1,p,AM,0.00,0.0,46.2809,27.0000,2;1;3;12;13;24;23;14;,,0923;0929;0933;0937;0940;0957;1000;1009;,563.33;569.33;573.35;577.37;580.40;597.36;600.95;609.61;,6.00;4.01;4.02;3.03;16.96;3.59;8.67;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.750904 43.514858, -96.751035 43.529306)"
83,2,15,4,p,AM,0.00,0.0,46.3814,31.0000,2;1;3;4;11;10;15;,,0730;0736;0740;0744;0751;0803;0816;,450.00;456.00;460.01;464.35;471.52;483.50;496.38;,6.00;4.01;4.34;7.17;11.98;12.89;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.731438 43.545271, -96.731504 43.529401)"
84,2,15,1,p,AM,100.00,0.0,44.9737,30.0000,2;1;3;4;5;9;10;15;,,0816;0822;0826;0830;0833;0842;0848;0901;,496.38;502.38;506.39;510.73;513.12;522.69;528.47;541.36;,6.00;4.01;4.34;2.39;9.57;5.78;12.89;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271, -96.731504 43.529401)"
85,2,15,5,p,AM,0.00,0.0,52.8412,31.0000,2;1;3;12;11;10;15;,,0901;0907;0911;0915;0929;0941;0954;,541.36;547.36;551.37;555.39;569.33;581.31;594.20;,6.00;4.01;4.02;13.94;11.98;12.89;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271, -96.731504 43.529401)"
86,2,15,3,p,AM,0.00,0.0,52.9587,29.0000,2;1;3;12;11;14;15;,,0954;1000;1004;1008;1022;1035;1047;,594.20;600.20;604.21;608.23;622.17;635.14;647.15;,6.00;4.01;4.02;13.94;12.96;12.02;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.751035 43.529306, -96.731504 43.529401)"
87,2,15,0,p,AM,0.00,0.0,52.6201,19.0000,2;6;8;16;17;19;15;,,1047;1053;1109;1120;1128;1135;1139;,647.15;653.28;669.43;680.65;688.31;695.73;699.77;,6.12;16.15;11.23;7.65;7.43;4.04;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744, -96.711382 43.541280, -96.711316 43.529591, -96.731504 43.529401)"
88,2,15,2,p,AM,0.00,0.0,55.5522,27.0000,2;6;8;7;18;20;21;22;15;,,1139;1145;1202;1207;1210;1214;1222;1226;1235;,699.77;705.90;722.05;727.98;730.04;734.40;742.78;746.69;755.33;,6.12;16.15;5.93;2.06;4.37;8.37;3.92;8.63;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711185 43.515333, -96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401)"
89,2,16,0,p,AM,345.68,0.0,33.5000,12.0000,2;6;8;16;,,0730;0736;0752;0803;,450.00;456.12;472.27;483.50;,6.12;16.15;11.23;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744)"
90,2,16,2,p,AM,54.32,0.0,33.4982,15.0000,2;6;8;7;18;16;,,0803;0809;0825;0831;0833;0836;,483.50;489.62;505.77;511.70;513.76;517.00;,6.12;16.15;5.93;2.06;3.23;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711382 43.546744)"
91,2,16,1,p,AM,0.00,0.0,53.5851,39.0000,2;1;3;4;5;9;8;7;18;16;,,0836;0842;0847;0851;0853;0903;0919;0925;0927;0930;,517.00;523.00;527.01;531.35;533.73;543.31;559.36;565.29;567.35;570.58;,6.00;4.01;4.34;2.39;9.57;16.05;5.93;2.06;3.23;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711382 43.546744)"
92,2,17,2,p,AM,0.00,0.0,49.8043,33.0000,2;1;3;4;11;10;17;,,0730;0736;0740;0744;0751;0803;0819;,450.00;456.00;460.01;464.35;471.52;483.50;499.80;,6.00;4.01;4.34;7.17;11.98;16.31;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.731438 43.545271, -96.711382 43.541280)"
93,2,17,1,p,AM,0.00,0.0,48.3965,32.0000,2;1;3;4;5;9;10;17;,,0819;0825;0829;0834;0836;0846;0851;0908;,499.80;505.81;509.82;514.15;516.54;526.11;531.89;548.20;,6.00;4.01;4.34;2.39;9.57;5.78;16.31;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271, -96.711382 43.541280)"
94,2,17,0,p,AM,191.48,0.0,41.1512,14.0000,2;6;8;16;17;,,0908;0914;0930;0941;0949;,548.20;554.32;570.47;581.70;589.35;,6.12;16.15;11.23;7.65;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744, -96.711382 43.541280)"
95,2,17,3,p,AM,8.52,0.0,41.1494,17.0000,2;6;8;7;18;16;17;,,0949;0955;1011;1017;1019;1022;1030;,589.35;595.47;611.62;617.56;619.62;622.85;630.50;,6.12;16.15;5.93;2.06;3.23;7.65;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711382 43.546744, -96.711382 43.541280)"
96,2,19,1,p,AM,0.00,0.0,49.0132,33.0000,2;1;3;4;5;9;10;15;19;,,0730;0736;0740;0744;0746;0756;0802;0814;0819;,450.00;456.00;460.01;464.35;466.74;476.31;482.09;494.97;499.01;,6.00;4.01;4.34;2.39;9.57;5.78;12.89;4.04;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271, -96.731504 43.529401, -96.711316 43.529591)"
97,2,19,0,p,AM,0.00,0.0,48.5785,16.0000,2;6;8;16;17;19;,,0819;0825;0841;0852;0900;0907;,499.01;505.13;521.29;532.51;540.16;547.59;,6.12;16.15;11.23;7.65;7.43;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744, -96.711382 43.541280, -96.711316 43.529591)"
98,2,19,3,p,AM,100.00,0.0,42.3954,20.0000,2;6;8;7;18;20;19;,,0907;0913;0929;0935;0937;0942;0949;,547.59;553.71;569.86;575.80;577.86;582.22;589.99;,6.12;16.15;5.93;2.06;4.37;7.77;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711185 43.515333, -96.711316 43.529591)"
99,2,19,4,p,AM,0.00,0.0,48.8655,23.0000,2;6;8;16;18;20;19;,,0949;0956;1012;1023;1026;1031;1038;,589.99;596.11;612.26;623.49;626.72;631.09;638.85;,6.12;16.15;11.23;3.23;4.37;7.77;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744, -96.694078 43.546744, -96.711185 43.515333, -96.711316 43.529591)"
100,2,19,2,p,AM,0.00,0.0,59.5918,30.0000,2;6;8;7;18;20;21;22;15;19;,,1038;1044;1101;1107;1109;1113;1121;1125;1134;1138;,638.85;644.97;661.12;667.06;669.12;673.48;681.85;685.77;694.40;698.44;,6.12;16.15;5.93;2.06;4.37;8.37;3.92;8.63;4.04;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711185 43.515333, -96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.711316 43.529591)"
101,2,20,0,p,AM,100.00,0.0,34.6300,16.0000,2;6;8;7;18;20;,,0730;0736;0752;0758;0800;0804;,450.00;456.12;472.27;478.20;480.26;484.63;,6.12;16.15;5.93;2.06;4.37;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711185 43.515333)"
102,2,20,2,p,AM,0.00,0.0,41.1001,19.0000,2;6;8;16;18;20;,,0804;0810;0826;0838;0841;0845;,484.63;490.75;506.90;518.13;521.36;525.73;,6.12;16.15;11.23;3.23;4.37;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744, -96.694078 43.546744, -96.711185 43.515333)"
103,2,20,1,p,AM,0.00,0.0,56.7438,37.0000,2;1;3;4;5;9;10;15;19;20;,,0845;0851;0855;0900;0902;0912;0917;0930;0934;0942;,525.73;531.73;535.74;540.08;542.47;552.04;557.82;570.70;574.74;582.47;,6.00;4.01;4.34;2.39;9.57;5.78;12.89;4.04;7.73;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271, -96.731504 43.529401, -96.711316 43.529591, -96.711185 43.515333)"
104,2,22,0,p,AM,100.00,0.0,42.3431,21.0000,2;6;8;7;18;20;22;,,0730;0736;0752;0758;0800;0804;0812;,450.00;456.12;472.27;478.20;480.26;484.63;492.34;,6.12;16.15;5.93;2.06;4.37;7.71;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711185 43.515333, -96.731241 43.514858)"
105,2,22,5,p,AM,0.00,0.0,48.8132,24.0000,2;6;8;16;18;20;22;,,0812;0818;0834;0845;0849;0853;0901;,492.34;498.46;514.62;525.84;529.08;533.44;541.16;,6.12;16.15;11.23;3.23;4.37;7.71;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744, -96.694078 43.546744, -96.711185 43.515333, -96.731241 43.514858)"
106,2,22,4,p,AM,0.00,0.0,49.6586,26.0000,2;1;3;12;13;24;21;22;,,0901;0907;0911;0915;0918;0935;0946;0950;,541.16;547.16;551.17;555.19;558.22;575.18;586.90;590.81;,6.00;4.01;4.02;3.03;16.96;11.71;3.92;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.730979 43.510485, -96.731241 43.514858)"
107,2,22,1,p,AM,0.00,0.0,49.6572,27.0000,2;1;3;12;13;24;23;22;,,0950;0956;1000;1004;1007;1024;1028;1040;,590.81;596.82;600.83;604.85;607.88;624.84;628.43;640.47;,6.00;4.01;4.02;3.03;16.96;3.59;12.04;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.750904 43.514858, -96.731241 43.514858)"
108,2,22,2,p,AM,0.00,0.0,46.9178,24.0000,2;6;8;7;18;20;21;22;,,1040;1046;1102;1108;1110;1115;1123;1127;,640.47;646.59;662.74;668.68;670.74;675.10;683.47;687.39;,6.12;16.15;5.93;2.06;4.37;8.37;3.92;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711185 43.515333, -96.730979 43.510485, -96.731241 43.514858)"
109,2,22,3,p,AM,0.00,0.0,61.2813,22.0000,2;6;8;16;17;19;15;22;,,1127;1133;1149;1200;1208;1215;1220;1228;,687.39;693.51;709.66;720.89;728.54;735.97;740.01;748.67;,6.12;16.15;11.23;7.65;7.43;4.04;8.66;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744, -96.711382 43.541280, -96.711316 43.529591, -96.731504 43.529401, -96.731241 43.514858)"
110,3,1,0,p,AM,100.00,0.0,4.0114,4.0000,3;1;,,0730;0734;,450.00;454.01;,4.01;,"LINESTRING (-96.774303 43.572962, -96.770420 43.612828)"
111,3,2,0,p,AM,100.00,0.0,10.0127,10.0000,3;1;2;,,0730;0734;0740;,450.00;454.01;460.01;,4.01;6.00;,"LINESTRING (-96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813)"
112,3,4,0,p,AM,200.00,0.0,4.3355,4.0000,3;4;,,0730;0734;,450.00;454.34;,4.34;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654)"
113,3,5,0,p,AM,100.00,0.0,6.7221,6.0000,3;4;5;,,0730;0734;0736;,450.00;454.34;456.72;,4.34;2.39;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034)"
114,3,6,1,p,AM,94.78,0.0,16.1345,15.0000,3;1;2;6;,,0730;0734;0740;0746;,450.00;454.01;460.01;466.13;,4.01;6.00;6.12;,"LINESTRING (-96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813, -96.711644 43.587586)"
115,3,6,0,p,AM,205.22,0.0,16.0821,10.0000,3;4;5;6;,,0746;0750;0752;0802;,466.13;470.47;472.86;482.22;,4.34;2.39;9.36;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586)"
116,3,7,2,p,AM,17.40,0.0,38.2165,20.0000,3;1;2;6;8;7;,,0730;0734;0740;0746;0802;0808;,450.00;454.01;460.01;466.13;482.28;488.22;,4.01;6.00;6.12;16.15;5.93;,"LINESTRING (-96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844)"
117,3,7,0,p,AM,63.64,0.0,38.1641,15.0000,3;4;5;6;8;7;,,0808;0812;0814;0824;0840;0846;,488.22;492.55;494.94;504.30;520.45;526.38;,4.34;2.39;9.36;16.15;5.93;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844)"
118,3,7,1,p,AM,18.96,0.0,38.2773,24.0000,3;4;5;9;8;7;,,0846;0850;0853;0902;0918;0924;,526.38;530.72;533.10;542.68;558.73;564.66;,4.34;2.39;9.57;16.05;5.93;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.711382 43.562324, -96.693423 43.563844)"
119,3,7,3,p,AM,0.00,0.0,48.8070,27.0000,3;1;2;6;8;16;18;7;,,0924;0928;0934;0940;0956;1008;1011;1013;,564.66;568.67;574.67;580.79;596.94;608.17;611.40;613.47;,4.01;6.00;6.12;16.15;11.23;3.23;2.06;,"LINESTRING (-96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844)"
120,3,8,2,p,AM,37.71,0.0,32.2846,17.0000,3;1;2;6;8;,,0730;0734;0740;0746;0802;,450.00;454.01;460.01;466.13;482.28;,4.01;6.00;6.12;16.15;,"LINESTRING (-96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324)"
121,3,8,0,p,AM,124.64,0.0,32.2322,12.0000,3;4;5;6;8;,,0802;0806;0809;0818;0834;,482.28;486.62;489.01;498.37;514.52;,4.34;2.39;9.36;16.15;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324)"
122,3,8,1,p,AM,37.64,0.0,32.3454,21.0000,3;4;5;9;8;,,0834;0838;0841;0850;0906;,514.52;518.85;521.24;530.81;546.86;,4.34;2.39;9.57;16.05;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.711382 43.562324)"
123,3,9,0,p,AM,100.00,0.0,16.2962,11.0000,3;4;5;9;,,0730;0734;0736;0746;,450.00;454.34;456.72;466.30;,4.34;2.39;9.57;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596)"
124,3,9,1,p,AM,0.00,0.0,35.7049,18.0000,3;12;11;10;9;,,0746;0750;0804;0816;0822;,466.30;470.32;484.26;496.24;502.00;,4.02;13.94;11.98;5.76;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271, -96.731241 43.548596)"
125,3,10,2,p,AM,0.00,0.0,23.4829,15.0000,3;4;11;10;,,0730;0734;0741;0753;,450.00;454.34;461.50;473.48;,4.34;7.17;11.98;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.731438 43.545271)"
126,3,10,0,p,AM,300.00,0.0,22.0752,14.0000,3;4;5;9;10;,,0753;0757;0800;0809;0815;,473.48;477.82;480.20;489.78;495.56;,4.34;2.39;9.57;5.78;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271)"
127,3,10,1,p,AM,0.00,0.0,29.9427,15.0000,3;12;11;10;,,0815;0819;0833;0845;,495.56;499.58;513.52;525.50;,4.02;13.94;11.98;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271)"
128,3,11,0,p,AM,300.00,0.0,11.5049,10.0000,3;4;11;,,0730;0734;0741;,450.00;454.34;461.50;,4.34;7.17;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131)"
129,3,11,1,p,AM,0.00,0.0,17.9646,10.0000,3;12;11;,,0741;0745;0759;,461.50;465.53;479.47;,4.02;13.94;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131)"
130,3,12,0,p,AM,200.00,0.0,4.0232,4.0000,3;12;,,0730;0734;,450.00;454.02;,4.02;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941)"
131,3,13,0,p,AM,100.00,0.0,7.0538,7.0000,3;12;13;,,0730;0734;0737;,450.00;454.02;457.05;,4.02;3.03;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707)"
132,3,14,0,p,AM,100.00,0.0,24.4698,14.0000,3;4;11;14;,,0730;0734;0741;0754;,450.00;454.34;461.50;474.47;,4.34;7.17;12.96;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.751035 43.529306)"
133,3,14,2,p,AM,0.00,0.0,30.9295,14.0000,3;12;11;14;,,0754;0758;0812;0825;,474.47;478.49;492.43;505.40;,4.02;13.94;12.96;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.751035 43.529306)"
134,3,14,1,p,AM,0.00,0.0,36.2675,17.0000,3;12;13;24;23;14;,,0825;0829;0832;0849;0853;0901;,505.40;509.42;512.45;529.41;533.00;541.67;,4.02;3.03;16.96;3.59;8.67;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.750904 43.514858, -96.751035 43.529306)"
135,3,15,3,p,AM,0.00,0.0,36.3681,21.0000,3;4;11;10;15;,,0730;0734;0741;0753;0806;,450.00;454.34;461.50;473.48;486.37;,4.34;7.17;11.98;12.89;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.731438 43.545271, -96.731504 43.529401)"
136,3,15,1,p,AM,100.00,0.0,34.9603,20.0000,3;4;5;9;10;15;,,0806;0810;0813;0822;0828;0841;,486.37;490.70;493.09;502.66;508.44;521.33;,4.34;2.39;9.57;5.78;12.89;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271, -96.731504 43.529401)"
137,3,15,0,p,AM,0.00,0.0,36.4856,19.0000,3;4;11;14;15;,,0841;0845;0852;0905;0917;,521.33;525.66;532.83;545.80;557.81;,4.34;7.17;12.96;12.02;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.751035 43.529306, -96.731504 43.529401)"
138,3,15,4,p,AM,0.00,0.0,42.8278,21.0000,3;12;11;10;15;,,0917;0921;0935;0947;1000;,557.81;561.84;575.78;587.76;600.64;,4.02;13.94;11.98;12.89;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271, -96.731504 43.529401)"
139,3,15,2,p,AM,0.00,0.0,42.9454,19.0000,3;12;11;14;15;,,1000;1004;1018;1031;1043;,600.64;604.66;618.61;631.57;643.59;,4.02;13.94;12.96;12.02;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.751035 43.529306, -96.731504 43.529401)"
140,3,16,3,p,AM,30.68,0.0,43.5127,22.0000,3;1;2;6;8;16;,,0730;0734;0740;0746;0802;0813;,450.00;454.01;460.01;466.13;482.28;493.51;,4.01;6.00;6.12;16.15;11.23;,"LINESTRING (-96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744)"
141,3,16,0,p,AM,124.56,0.0,43.4603,17.0000,3;4;5;6;8;16;,,0813;0817;0820;0829;0845;0856;,493.51;497.85;500.23;509.59;525.74;536.97;,4.34;2.39;9.36;16.15;11.23;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744)"
142,3,16,6,p,AM,43.54,0.0,43.5735,26.0000,3;4;5;9;8;16;,,0856;0901;0903;0913;0929;0940;,536.97;541.31;543.70;553.27;569.32;580.55;,4.34;2.39;9.57;16.05;11.23;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.711382 43.562324, -96.711382 43.546744)"
143,3,16,4,p,AM,0.00,0.0,44.1299,18.0000,3;4;5;9;10;16;,,0940;0944;0947;0956;1002;1024;,580.55;584.88;587.27;596.84;602.62;624.68;,4.34;2.39;9.57;5.78;22.05;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271, -96.711382 43.546744)"
144,3,16,2,p,AM,0.00,0.0,43.5109,25.0000,3;1;2;6;8;7;18;16;,,1024;1028;1034;1040;1056;1102;1104;1108;,624.68;628.69;634.69;640.81;656.96;662.89;664.95;668.19;,4.01;6.00;6.12;16.15;5.93;2.06;3.23;,"LINESTRING (-96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711382 43.546744)"
145,3,16,5,p,AM,1.22,0.0,43.4585,20.0000,3;4;5;6;8;7;18;16;,,1108;1112;1114;1124;1140;1146;1148;1151;,668.19;672.52;674.91;684.27;700.42;706.35;708.41;711.65;,4.34;2.39;9.36;16.15;5.93;2.06;3.23;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711382 43.546744)"
146,3,16,1,p,AM,0.00,0.0,43.5717,29.0000,3;4;5;9;8;7;18;16;,,1151;1155;1158;1207;1223;1229;1231;1235;,711.65;715.98;718.37;727.94;743.99;749.92;751.98;755.22;,4.34;2.39;9.57;16.05;5.93;2.06;3.23;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711382 43.546744)"
147,3,17,4,p,AM,0.00,0.0,39.7909,23.0000,3;4;11;10;17;,,0730;0734;0741;0753;0809;,450.00;454.34;461.50;473.48;489.79;,4.34;7.17;11.98;16.31;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.731438 43.545271, -96.711382 43.541280)"
148,3,17,1,p,AM,100.00,0.0,38.3832,22.0000,3;4;5;9;10;17;,,0809;0814;0816;0826;0831;0848;,489.79;494.13;496.51;506.09;511.87;528.17;,4.34;2.39;9.57;5.78;16.31;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271, -96.711382 43.541280)"
149,3,17,2,p,AM,0.00,0.0,51.1639,24.0000,3;1;2;6;8;16;17;,,0848;0852;0858;0904;0920;0931;0939;,528.17;532.19;538.19;544.31;560.46;571.69;579.34;,4.01;6.00;6.12;16.15;11.23;7.65;,"LINESTRING (-96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744, -96.711382 43.541280)"
150,3,17,5,p,AM,0.00,0.0,46.2507,23.0000,3;12;11;10;17;,,0939;0943;0957;1009;1025;,579.34;583.36;597.30;609.28;625.59;,4.02;13.94;11.98;16.31;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271, -96.711382 43.541280)"
151,3,17,0,p,AM,0.00,0.0,51.1115,19.0000,3;4;5;6;8;16;17;,,1025;1029;1032;1041;1057;1109;1116;,625.59;629.92;632.31;641.67;657.82;669.05;676.70;,4.34;2.39;9.36;16.15;11.23;7.65;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744, -96.711382 43.541280)"
152,3,17,3,p,AM,0.00,0.0,51.7811,20.0000,3;4;5;9;10;16;17;,,1116;1121;1123;1132;1138;1200;1208;,676.70;681.04;683.42;693.00;698.78;720.83;728.48;,4.34;2.39;9.57;5.78;22.05;7.65;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271, -96.711382 43.546744, -96.711382 43.541280)"
