first_column,route_seq_id,o_zone_id,d_zone_id,o_super_zone_index,d_super_zone_index,od_pair_key,information_type,mode_type,demand_period,volume,distance_km,distance_mile,travel_time,FFTT,co2,nox,OD_based_UE_relative_gap_compared_to_least_time_path_travel_time,path_based_UE_gap,path_based_relative_UE_gap,preload_volume_from_route_input_file,ODME_volume_before,ODME_volume_after,ODME_volume_diff,SIMU_volume,SIMU_travel_time,toll,number_of_nodes,node_sequence,link_id_sequence,geometry,link_special_flag_sequence,sequential_link_delay,sequential_link_FFTT,DTM_OD_impact,DTM_path_impact,DTM_#_of_lane_closure_links,lane_closure_link_vector,DTM_new_path_generated,DTM_volume_before,DTM_volume_after,DTM_volume_diff, DTM_TT_0,DTM_Vol_0,
0,50,1,21,0,20,1->21,0,auto,am,100.0000,18.0000,11.1871,60.4884,18.0000,10.508642,0.001741,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.4884,0.0000,6,1;3;12;13;24;21;,2;7;37;39;75;,"LINESTRING (-96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.730979 43.510485)",,0.077;0.188;0.159;25.338;16.727;,4.000;4.000;3.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,51,1,21,0,20,1->21,0,auto,am,0.0000,40.0000,24.8602,84.9455,40.0000,16.899132,0.003194,0.0000,24.4556,0.2808,0.0000,0.0000,0.0000,0.0000,0,84.9455,0.0000,10,1;3;4;5;9;8;7;18;20;21;,2;6;9;13;24;20;18;56;62;,"LINESTRING (-96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711185 43.515333, -96.730979 43.510485)",,0.077;1.780;1.169;12.684;14.738;7.458;0.244;1.220;5.576;,4.000;4.000;2.000;5.000;10.000;3.000;2.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,52,1,22,0,21,1->22,0,auto,am,0.0000,27.0000,16.7806,77.5281,27.0000,13.564366,0.002244,0.0007,11.0713,0.1271,0.0000,0.0000,0.0000,0.0000,0,77.5281,0.0000,8,1;3;4;5;9;10;15;22;,2;6;9;13;25;28;46;,"LINESTRING (-96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271, -96.731504 43.529401, -96.731241 43.514858)",,0.077;1.780;1.169;12.684;6.566;18.218;10.033;,4.000;4.000;2.000;5.000;3.000;6.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,53,1,22,0,21,1->22,0,auto,am,0.0000,39.0000,24.2387,85.2798,39.0000,16.726101,0.003120,0.0007,18.8267,0.2162,0.0000,0.0000,0.0000,0.0000,0,85.2798,0.0000,10,1;3;4;5;9;8;7;18;20;22;,2;6;9;13;24;20;18;56;63;,"LINESTRING (-96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711185 43.515333, -96.731241 43.514858)",,0.077;1.780;1.169;12.684;14.738;7.458;0.244;1.220;6.911;,4.000;4.000;2.000;5.000;10.000;3.000;2.000;4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,54,1,22,0,21,1->22,0,auto,am,244.7076,20.0000,12.4301,66.4563,20.0000,11.509869,0.001898,0.0007,0.3463,0.0035,0.0000,0.0000,0.0000,0.0000,0,66.4563,0.0000,7,1;3;12;13;24;21;22;,2;7;37;39;75;65;,"LINESTRING (-96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.730979 43.510485, -96.731241 43.514858)",,0.077;0.188;0.159;25.338;16.727;3.968;,4.000;4.000;3.000;4.000;3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,55,1,22,0,21,1->22,0,auto,am,155.2924,21.0000,13.0516,66.5837,21.0000,11.674472,0.001951,0.0007,0.1266,0.0015,0.0000,0.0000,0.0000,0.0000,0,66.5837,0.0000,7,1;3;12;13;24;23;22;,2;7;37;39;76;72;,"LINESTRING (-96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.750904 43.514858, -96.731241 43.514858)",,0.077;0.188;0.159;25.338;3.839;15.983;,4.000;4.000;3.000;4.000;2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,56,1,23,0,22,1->23,0,auto,am,300.0000,17.0000,10.5656,46.6008,17.0000,8.767372,0.001586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,46.6008,0.0000,6,1;3;12;13;24;23;,2;7;37;39;76;,"LINESTRING (-96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.750904 43.514858)",,0.077;0.188;0.159;25.338;3.839;,4.000;4.000;3.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,57,1,24,0,23,1->24,0,auto,am,100.0000,15.0000,9.3226,40.7615,15.0000,7.780025,0.001430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,40.7615,0.0000,5,1;3;12;13;24;,2;7;37;39;,"LINESTRING (-96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164)",,0.077;0.188;0.159;25.338;,4.000;4.000;3.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,58,2,1,1,0,2->1,0,auto,am,100.0000,6.0000,3.7290,6.0139,6.0000,2.077652,0.000553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,6.0139,0.0000,2,2;1;,3;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828)",,0.014;,6.000;,0,,,,,,,,,-1.000000,0.000000,
0,59,2,3,1,2,2->3,0,auto,am,100.0000,10.0000,6.2150,10.0904,10.0000,3.458648,0.000917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,10.0904,0.0000,3,2;1;3;,3;2;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962)",,0.014;0.077;,6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,60,2,4,1,3,2->4,0,auto,am,200.0000,14.0000,8.7011,15.8706,14.0000,4.876747,0.001232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,15.8706,0.0000,4,2;1;3;4;,3;2;6;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654)",,0.014;0.077;1.780;,6.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,61,2,4,1,3,2->4,0,auto,am,0.0000,11.0000,6.8365,23.9089,11.0000,4.603431,0.000841,0.0000,8.0368,0.3361,0.0000,0.0000,0.0000,0.0000,0,23.9089,0.0000,4,2;6;5;4;,4;15;11;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654)",,4.802;6.924;1.182;,5.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,62,2,5,1,4,2->5,0,auto,am,100.0000,16.0000,9.9441,19.0398,16.0000,5.605070,0.001386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,19.0398,0.0000,5,2;1;3;4;5;,3;2;6;9;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034)",,0.014;0.077;1.780;1.169;,6.000;4.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,63,2,5,1,4,2->5,0,auto,am,0.0000,9.0000,5.5935,20.7265,9.0000,3.874129,0.000686,0.0000,1.6852,0.0705,0.0000,0.0000,0.0000,0.0000,0,20.7265,0.0000,3,2;6;5;,4;15;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.731569 43.564034)",,4.802;6.924;,5.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,64,2,6,1,5,2->6,0,auto,am,400.0000,5.0000,3.1075,9.8021,5.0000,1.980079,0.000378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,9.8021,0.0000,2,2;6;,4;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586)",,4.802;,5.000;,0,,,,,,,,,-1.000000,0.000000,
0,65,2,6,1,5,2->6,0,auto,am,0.0000,20.0000,12.4301,29.9620,20.0000,7.498879,0.001694,0.0000,20.1607,0.6729,0.0000,0.0000,0.0000,0.0000,0,29.9620,0.0000,6,2;1;3;4;5;6;,3;2;6;9;12;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586)",,0.014;0.077;1.780;1.169;6.922;,6.000;4.000;4.000;2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,66,2,7,1,6,2->7,0,auto,am,200.0000,10.0000,6.2150,51.7505,10.0000,7.619711,0.000985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,51.7505,0.0000,4,2;6;8;7;,4;16;20;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844)",,4.802;29.490;7.458;,5.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,67,2,7,1,6,2->7,0,auto,am,0.0000,25.0000,15.5376,71.9104,25.0000,13.138511,0.002301,0.0000,20.1607,0.2803,0.0000,0.0000,0.0000,0.0000,0,71.9104,0.0000,8,2;1;3;4;5;6;8;7;,3;2;6;9;12;16;20;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844)",,0.014;0.077;1.780;1.169;6.922;29.490;7.458;,6.000;4.000;4.000;2.000;4.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,68,2,7,1,6,2->7,0,auto,am,0.0000,34.0000,21.1311,71.9197,34.0000,14.544810,0.002797,0.0000,20.1701,0.2804,0.0000,0.0000,0.0000,0.0000,0,71.9197,0.0000,8,2;1;3;4;5;9;8;7;,3;2;6;9;13;24;20;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.711382 43.562324, -96.693423 43.563844)",,0.014;0.077;1.780;1.169;12.684;14.738;7.458;,6.000;4.000;4.000;2.000;5.000;10.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,69,2,7,1,6,2->7,0,auto,am,0.0000,17.0000,10.5656,64.3564,17.0000,10.386864,0.001554,0.0000,12.5922,0.1751,0.0000,0.0000,0.0000,0.0000,0,64.3564,0.0000,6,2;6;8;16;18;7;,4;16;22;50;54;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844)",,4.802;29.490;11.710;1.108;0.247;,5.000;2.000;5.000;3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,70,2,8,1,7,2->8,0,auto,am,400.0000,7.0000,4.3505,41.2925,7.0000,5.952577,0.000742,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,41.2925,0.0000,3,2;6;8;,4;16;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324)",,4.802;29.490;,5.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,71,2,8,1,7,2->8,0,auto,am,0.0000,22.0000,13.6731,61.4524,22.0000,11.471376,0.002058,0.0000,20.1607,0.2803,0.0000,0.0000,0.0000,0.0000,0,61.4524,0.0000,7,2;1;3;4;5;6;8;,3;2;6;9;12;16;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324)",,0.014;0.077;1.780;1.169;6.922;29.490;,6.000;4.000;4.000;2.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,72,2,8,1,7,2->8,0,auto,am,0.0000,31.0000,19.2666,61.4618,31.0000,12.877675,0.002554,0.0000,20.1701,0.2804,0.0000,0.0000,0.0000,0.0000,0,61.4618,0.0000,7,2;1;3;4;5;9;8;,3;2;6;9;13;24;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.711382 43.562324)",,0.014;0.077;1.780;1.169;12.684;14.738;,6.000;4.000;4.000;2.000;5.000;10.000;,0,,,,,,,,,-1.000000,0.000000,
0,73,2,9,1,8,2->9,0,auto,am,200.0000,21.0000,13.0516,36.7242,21.0000,8.411913,0.001792,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,36.7242,0.0000,6,2;1;3;4;5;9;,3;2;6;9;13;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596)",,0.014;0.077;1.780;1.169;12.684;,6.000;4.000;4.000;2.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,74,2,9,1,8,2->9,0,auto,am,0.0000,14.0000,8.7011,38.4109,14.0000,6.680973,0.001092,0.0000,1.6852,0.0234,0.0000,0.0000,0.0000,0.0000,0,38.4109,0.0000,4,2;6;5;9;,4;15;13;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.731569 43.564034, -96.731241 43.548596)",,4.802;6.924;12.684;,5.000;4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,75,2,9,1,8,2->9,0,auto,am,0.0000,28.0000,17.4021,64.0648,28.0000,12.729896,0.002417,0.0000,27.3333,0.3800,0.0000,0.0000,0.0000,0.0000,0,64.0648,0.0000,7,2;1;3;12;11;10;9;,3;2;7;36;32;26;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271, -96.731241 43.548596)",,0.014;0.077;0.188;13.061;15.949;6.777;,6.000;4.000;4.000;6.000;5.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,76,2,10,1,9,2->10,0,auto,am,84.9993,25.0000,15.5376,47.1472,25.0000,10.300296,0.002117,0.0027,0.8670,0.0091,0.0000,0.0000,0.0000,0.0000,0,47.1472,0.0000,6,2;1;3;4;11;10;,3;2;6;10;32;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.731438 43.545271)",,0.014;0.077;1.780;4.328;15.949;,6.000;4.000;4.000;6.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,77,2,10,1,9,2->10,0,auto,am,515.0008,24.0000,14.9161,46.2903,24.0000,9.980656,0.002030,0.0027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,46.2903,0.0000,7,2;1;3;4;5;9;10;,3;2;6;9;13;25;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271)",,0.014;0.077;1.780;1.169;12.684;6.566;,6.000;4.000;4.000;2.000;5.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,78,2,10,1,9,2->10,0,auto,am,0.0000,25.0000,15.5376,54.2883,25.0000,11.138069,0.002178,0.0027,7.9886,0.0838,0.0000,0.0000,0.0000,0.0000,0,54.2883,0.0000,6,2;1;3;12;11;10;,3;2;7;36;32;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271)",,0.014;0.077;0.188;13.061;15.949;,6.000;4.000;4.000;6.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,79,2,10,1,9,2->10,0,auto,am,0.0000,16.0000,9.9441,95.3030,16.0000,13.574965,0.001649,0.0027,48.9923,0.5142,0.0000,0.0000,0.0000,0.0000,0,95.3030,0.0000,5,2;6;8;16;10;,4;16;22;48;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744, -96.731438 43.545271)",,4.802;29.490;11.710;33.301;,5.000;2.000;5.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,80,2,11,1,10,2->11,0,auto,am,200.0000,20.0000,12.4301,26.1984,20.0000,7.126506,0.001690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,26.1984,0.0000,5,2;1;3;4;11;,3;2;6;10;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131)",,0.014;0.077;1.780;4.328;,6.000;4.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,81,2,11,1,10,2->11,0,auto,am,0.0000,17.0000,10.5656,34.2367,17.0000,6.853190,0.001299,0.0000,8.0368,0.0843,0.0000,0.0000,0.0000,0.0000,0,34.2367,0.0000,5,2;6;5;4;11;,4;15;11;10;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654, -96.746841 43.544131)",,4.802;6.924;1.182;4.328;,5.000;4.000;2.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,82,2,11,1,10,2->11,0,auto,am,0.0000,20.0000,12.4301,33.3395,20.0000,7.964279,0.001750,0.0000,7.1217,0.0747,0.0000,0.0000,0.0000,0.0000,0,33.3395,0.0000,5,2;1;3;12;11;,3;2;7;36;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131)",,0.014;0.077;0.188;13.061;,6.000;4.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,83,2,12,1,11,2->12,0,auto,am,100.0000,14.0000,8.7011,14.2780,14.0000,4.834553,0.001275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,14.2780,0.0000,4,2;1;3;12;,3;2;7;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941)",,0.014;0.077;0.188;,6.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,84,2,13,1,12,2->13,0,auto,am,300.0000,17.0000,10.5656,17.4370,17.0000,5.865827,0.001543,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,17.4370,0.0000,5,2;1;3;12;13;,3;2;7;37;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707)",,0.014;0.077;0.188;0.159;,6.000;4.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,85,2,14,1,13,2->14,0,auto,am,100.0000,24.0000,14.9161,50.8973,24.0000,10.578365,0.002092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,50.8973,0.0000,6,2;1;3;4;11;14;,3;2;6;10;34;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.751035 43.529306)",,0.014;0.077;1.780;4.328;20.699;,6.000;4.000;4.000;6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,86,2,14,1,13,2->14,0,auto,am,0.0000,21.0000,13.0516,58.9356,21.0000,10.305049,0.001701,0.0000,8.0368,0.0843,0.0000,0.0000,0.0000,0.0000,0,58.9356,0.0000,6,2;6;5;4;11;14;,4;15;11;10;34;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654, -96.746841 43.544131, -96.751035 43.529306)",,4.802;6.924;1.182;4.328;20.699;,5.000;4.000;2.000;6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,87,2,14,1,13,2->14,0,auto,am,0.0000,24.0000,14.9161,58.0384,24.0000,11.416138,0.002152,0.0000,7.1217,0.0747,0.0000,0.0000,0.0000,0.0000,0,58.0384,0.0000,6,2;1;3;12;11;14;,3;2;7;36;34;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.751035 43.529306)",,0.014;0.077;0.188;13.061;20.699;,6.000;4.000;4.000;6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,88,2,14,1,13,2->14,0,auto,am,0.0000,27.0000,16.7806,64.8310,27.0000,12.877898,0.002452,0.0000,13.9295,0.1462,0.0000,0.0000,0.0000,0.0000,0,64.8310,0.0000,8,2;1;3;12;13;24;23;14;,3;2;7;37;39;76;71;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.750904 43.514858, -96.751035 43.529306)",,0.014;0.077;0.188;0.159;25.338;3.839;8.216;,6.000;4.000;4.000;3.000;4.000;2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,89,2,15,1,14,2->15,0,auto,am,14.1665,31.0000,19.2666,71.3654,31.0000,14.004696,0.002624,0.0017,0.8670,0.0091,0.0000,0.0000,0.0000,0.0000,0,71.3654,0.0000,7,2;1;3;4;11;10;15;,3;2;6;10;32;28;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.731438 43.545271, -96.731504 43.529401)",,0.014;0.077;1.780;4.328;15.949;18.218;,6.000;4.000;4.000;6.000;5.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,90,2,15,1,14,2->15,0,auto,am,85.8335,30.0000,18.6451,70.5086,30.0000,13.685055,0.002537,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,70.5086,0.0000,8,2;1;3;4;5;9;10;15;,3;2;6;9;13;25;28;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271, -96.731504 43.529401)",,0.014;0.077;1.780;1.169;12.684;6.566;18.218;,6.000;4.000;4.000;2.000;5.000;3.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,91,2,15,1,14,2->15,0,auto,am,0.0000,29.0000,18.0236,78.7293,29.0000,14.560704,0.002578,0.0017,8.2122,0.0862,0.0000,0.0000,0.0000,0.0000,0,78.7293,0.0000,7,2;1;3;12;11;14;15;,3;2;7;36;34;41;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.751035 43.529306, -96.731504 43.529401)",,0.014;0.077;0.188;13.061;20.699;15.691;,6.000;4.000;4.000;6.000;4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,92,2,15,1,14,2->15,0,auto,am,0.0000,19.0000,11.8086,87.2219,19.0000,13.131459,0.001760,0.0017,16.6795,0.1750,0.0000,0.0000,0.0000,0.0000,0,87.2219,0.0000,7,2;6;8;16;17;19;15;,4;16;22;49;53;57;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744, -96.711382 43.541280, -96.711316 43.529591, -96.731504 43.529401)",,4.802;29.490;11.710;12.018;7.098;3.105;,5.000;2.000;5.000;2.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,93,2,16,1,15,2->16,0,auto,am,340.2539,12.0000,7.4580,58.0021,12.0000,8.651376,0.001143,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,58.0021,0.0000,4,2;6;8;16;,4;16;22;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744)",,4.802;29.490;11.710;,5.000;2.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,94,2,16,1,15,2->16,0,auto,am,59.7461,15.0000,9.3226,58.1288,15.0000,9.356652,0.001396,0.0004,0.1415,0.0015,0.0000,0.0000,0.0000,0.0000,0,58.1288,0.0000,6,2;6;8;7;18;16;,4;16;20;18;55;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711382 43.546744)",,4.802;29.490;7.458;0.244;1.135;,5.000;2.000;3.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,95,2,16,1,15,2->16,0,auto,am,0.0000,30.0000,18.6451,78.2887,30.0000,14.875451,0.002713,0.0004,20.3023,0.2131,0.0000,0.0000,0.0000,0.0000,0,78.2887,0.0000,10,2;1;3;4;5;6;8;7;18;16;,3;2;6;9;12;16;20;18;55;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711382 43.546744)",,0.014;0.077;1.780;1.169;6.922;29.490;7.458;0.244;1.135;,6.000;4.000;4.000;2.000;4.000;2.000;3.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,96,2,16,1,15,2->16,0,auto,am,0.0000,39.0000,24.2387,78.2980,39.0000,16.281750,0.003208,0.0004,20.3116,0.2132,0.0000,0.0000,0.0000,0.0000,0,78.2980,0.0000,10,2;1;3;4;5;9;8;7;18;16;,3;2;6;9;13;24;20;18;55;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711382 43.546744)",,0.014;0.077;1.780;1.169;12.684;14.738;7.458;0.244;1.135;,6.000;4.000;4.000;2.000;5.000;10.000;3.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,97,2,17,1,16,2->17,0,auto,am,0.0000,33.0000,20.5096,74.3398,33.0000,14.668925,0.002761,0.0002,2.3579,0.0247,0.0000,0.0000,0.0000,0.0000,0,74.3398,0.0000,7,2;1;3;4;11;10;17;,3;2;6;10;32;30;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.731438 43.545271, -96.711382 43.541280)",,0.014;0.077;1.780;4.328;15.949;19.193;,6.000;4.000;4.000;6.000;5.000;8.000;,0,,,,,,,,,-1.000000,0.000000,
0,98,2,17,1,16,2->17,0,auto,am,0.0000,32.0000,19.8881,73.4830,32.0000,14.349285,0.002674,0.0002,1.4910,0.0156,0.0000,0.0000,0.0000,0.0000,0,73.4830,0.0000,8,2;1;3;4;5;9;10;17;,3;2;6;9;13;25;30;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271, -96.711382 43.541280)",,0.014;0.077;1.780;1.169;12.684;6.566;19.193;,6.000;4.000;4.000;2.000;5.000;3.000;8.000;,0,,,,,,,,,-1.000000,0.000000,
0,99,2,17,1,16,2->17,0,auto,am,180.1270,14.0000,8.7011,72.0198,14.0000,10.571325,0.001357,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,72.0198,0.0000,5,2;6;8;16;17;,4;16;22;49;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744, -96.711382 43.541280)",,4.802;29.490;11.710;12.018;,5.000;2.000;5.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
