name,link_id,from_node_id,to_node_id,facility_type,link_type,length,lanes,free_speed,capacity,dir_flag,cost,VDF_alpha,VDF_beta,VDF_plf,ref_volume,ref_cost,allowed_uses
,296,296,10528,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1146.43,0.125,
,297,297,10529,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1565.61,0.125,
,298,298,10530,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1035.72,0.125,
,299,299,10531,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1350.64,0.125,
,300,300,10532,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,1173.88,0.1225,
,301,301,10533,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1297.68,0.1275,
,302,302,10534,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1654.49,0.125,
,303,303,10535,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1537.61,0.125,
,304,304,10536,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1050.41,0.125,
,305,305,10537,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1087.55,0.125,
,306,306,10538,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,1341.24,0.1225,
,307,307,10539,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,513.77,0.1275,
,308,308,10540,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,696.57,0.125,
,309,309,10541,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,775.02,0.125,
,310,310,10542,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,805.08,0.125,
,311,311,10543,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1270.71,0.125,
,312,312,10544,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2273.43,0.125,
,313,313,10545,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,958.15,0.125,
,314,314,10546,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,1164.12,0.1225,
,315,315,10547,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,678,0.1275,
,316,316,10548,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1405.83,0.125,
,317,317,10549,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1444.75,0.125,
,318,318,10550,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2685.45,0.125,
,319,319,10551,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1367.89,0.125,
,320,320,10552,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1388.44,0.1275,
,321,321,10553,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1425.89,0.1275,
,322,322,10554,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,992.55,0.125,
,323,323,10555,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2379.08,0.125,
,324,324,10556,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2769.65,0.125,
,325,325,10557,Highway,100,0.53,1,25,100000,1,0,0.15,4,1,1296.75,0.1325,
,326,326,10558,Highway,100,0.53,1,25,100000,1,0,0.15,4,1,1728.41,0.1325,
,327,327,10559,Highway,100,0.52,1,25,100000,1,0,0.15,4,1,1658.76,0.13,
,328,328,10560,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1783.31,0.125,
,329,329,10561,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,3434.24,0.125,
,330,330,10562,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2827.68,0.125,
,331,331,10563,Highway,100,0.52,1,25,100000,1,0,0.15,4,1,1380.31,0.13,
,332,332,10564,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1679.34,0.1275,
,333,333,10565,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,2089.3,0.1275,
,334,334,10566,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1960.37,0.125,
,335,335,10567,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2325.54,0.125,
,336,336,10568,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2296.43,0.125,
,337,337,10569,Highway,100,0.52,1,25,100000,1,0,0.15,4,1,1816.65,0.13,
,338,338,10570,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1724.87,0.125,
,339,339,10571,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,2491.87,0.1275,
,340,340,10572,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2458.64,0.125,
,341,341,10573,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,3831.43,0.125,
,342,342,10574,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2617.5,0.125,
,343,343,10575,Highway,100,0.52,1,25,100000,1,0,0.15,4,1,1442.05,0.13,
,344,344,10576,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1837.76,0.1275,
,345,345,10577,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1646.78,0.1275,
,346,346,10578,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,2324.37,0.1275,
,347,347,10579,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,2913.53,0.1275,
,348,348,10580,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,3104.9,0.1275,
,349,349,10581,Highway,100,0.52,1,25,100000,1,0,0.15,4,1,1037.12,0.13,
,350,350,10582,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1900.32,0.125,
,351,351,10583,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,2609.49,0.1275,
,352,352,10584,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2110.35,0.125,
,353,353,10585,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2721.42,0.125,
,354,354,10586,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2168.02,0.125,
,355,355,10587,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,2118.96,0.1275,
,356,356,10588,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,2178.57,0.1275,
,357,357,10589,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,2205.52,0.1275,
,358,358,10590,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1674.08,0.1275,
,359,359,10591,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1263.58,0.125,
,360,360,10592,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1177.63,0.125,
,361,361,10593,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1691.33,0.1275,
,362,362,10594,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1595.72,0.1275,
,363,363,10595,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1925.56,0.1275,
,364,364,10596,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1761.65,0.1275,
,365,365,10597,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2512.99,0.125,
,366,366,10598,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1533.73,0.1275,
,367,367,10599,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1933.16,0.1275,
,368,368,10600,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,2172.73,0.1275,
,369,369,10601,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,2162.67,0.1275,
,370,370,10602,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1629.01,0.125,
,371,371,10603,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2176.47,0.125,
,372,372,10604,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1559.2,0.125,
,373,373,10605,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1150.98,0.1275,
,374,374,10606,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1274.09,0.1275,
,375,375,10607,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1432.02,0.1275,
,376,376,10608,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1737.95,0.125,
,377,377,10609,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,3732.25,0.125,
,378,378,10610,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2191.97,0.125,
,379,379,10611,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1303.6,0.1275,
,380,380,10612,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1115.22,0.1275,
,381,381,10613,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,919.34,0.1275,
,382,382,10614,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,427.76,0.125,
,383,383,10615,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,809.59,0.1275,
,384,384,10616,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1181.77,0.1275,
,385,385,10617,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,682.45,0.1275,
,386,386,10618,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,12.14,0.125,
,387,387,10619,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1016.38,0.125,
,388,388,10620,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1176.73,0.125,
,389,389,10621,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1210.42,0.125,
,390,390,10622,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2567.68,0.125,
,391,391,10623,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,750.82,0.1275,
,392,392,10624,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1401.57,0.125,
,393,393,10625,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1330.43,0.125,
,394,394,10626,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1541.73,0.1275,
,395,395,10627,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1454.69,0.1275,
,396,396,10628,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1725.41,0.125,
,397,397,10629,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1400.08,0.1275,
,398,398,10630,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1569.24,0.1275,
,399,399,10631,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,887.81,0.1275,
,400,400,10632,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1739.17,0.125,
,401,401,10633,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1741.18,0.125,
,402,402,10634,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2392.38,0.125,
,403,403,10635,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1240.74,0.125,
,404,404,10636,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1064.85,0.125,
,405,405,10637,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,731,0.125,
,406,406,10638,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1311.83,0.125,
,407,407,10639,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1337.34,0.125,
,408,408,10640,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1804.02,0.125,
,409,409,10641,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,944.34,0.1275,
,410,410,10642,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1042.09,0.125,
,411,411,10643,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1230.8,0.125,
,412,412,10644,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1347.03,0.1275,
,413,413,10645,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1851.55,0.125,
,414,414,10646,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1017.24,0.125,
,415,415,10647,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,808.92,0.125,
,416,416,10648,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,797.42,0.125,
,417,417,10649,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,746.46,0.125,
,418,418,10650,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1250.34,0.125,
,419,419,10651,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,889.39,0.125,
,420,420,10652,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,888.55,0.125,
,421,421,10653,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,858.75,0.1225,
,422,422,10654,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,957.91,0.125,
,423,423,10655,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,901.17,0.125,
,424,424,10656,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1137.04,0.125,
,425,425,10657,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,527.63,0.125,
,426,426,10658,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,678.22,0.1275,
,427,427,10659,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,1286.44,0.1225,
,428,428,10660,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,689.58,0.1275,
,429,429,10661,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,824.15,0.125,
,430,430,10662,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1472.21,0.125,
,431,431,10663,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,777.86,0.125,
,432,432,10664,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1335.57,0.1275,
,433,433,10665,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,1119.84,0.1225,
,434,434,10666,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1254.23,0.125,
,435,435,10667,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,752.65,0.125,
,436,436,10668,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1207.73,0.125,
,437,437,10669,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1109.96,0.125,
,438,438,10670,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,831.46,0.1275,
,439,439,10671,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,473.23,0.125,
,440,440,10672,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,226.66,0.1275,
,441,441,10673,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,352.34,0.125,
,442,442,10674,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,594.63,0.125,
,443,443,10675,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,883.35,0.1275,
,444,444,10676,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,658.22,0.1275,
,445,445,10677,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,421.89,0.125,
,446,446,10678,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,398.68,0.1275,
,447,447,10679,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,681.2,0.1275,
,448,448,10680,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,523.49,0.125,
,449,449,10681,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,803.24,0.125,
,450,450,10682,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,508.52,0.1275,
,451,451,10683,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,354.63,0.1225,
,452,452,10684,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,300.41,0.125,
,453,453,10685,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,537.28,0.125,
,454,454,10686,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,399.95,0.125,
,455,455,10687,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,353.29,0.125,
,456,456,10688,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,666.08,0.125,
,457,457,10689,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,0,0.1225,
,458,458,10690,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,21.48,0.125,
,459,459,10691,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,668.7,0.125,
,460,460,10692,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,446.21,0.1275,
,461,461,10693,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,352.33,0.125,
,462,462,10694,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,209.18,0.125,
,463,463,10695,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,37.75,0.1225,
,464,464,10696,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,197.51,0.125,
,465,465,10697,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,496.69,0.125,
,466,466,10698,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,705.55,0.1275,
,467,467,10699,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,514.11,0.125,
,468,468,10700,Highway,100,0.56,1,25,100000,1,0,0.15,4,1,628.36,0.14,
,469,469,10701,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,486.66,0.1225,
,470,470,10702,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,998.32,0.1275,
,471,471,10703,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,449.56,0.125,
,472,472,10704,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,154.22,0.1275,
,473,473,10705,Highway,100,0.55,1,25,100000,1,0,0.15,4,1,391.6,0.1375,
,474,474,10706,Highway,100,0.55,1,25,100000,1,0,0.15,4,1,114.22,0.1375,
,475,475,10707,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,691.06,0.1225,
,476,476,10708,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,81.21,0.125,
,477,477,10709,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,299.46,0.125,
,478,478,10710,Highway,100,0.54,1,25,100000,1,0,0.15,4,1,384.24,0.135,
,479,479,10711,Highway,100,0.54,1,25,100000,1,0,0.15,4,1,322.75,0.135,
,480,480,10712,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,364.96,0.125,
,481,481,10713,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,713.01,0.1225,
,482,482,10714,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,565.01,0.125,
,483,483,10715,Highway,100,0.54,1,25,100000,1,0,0.15,4,1,391.89,0.135,
,484,484,10716,Highway,100,0.54,1,25,100000,1,0,0.15,4,1,60.38,0.135,
,485,485,10717,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,445.4,0.125,
,486,486,10718,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,291.63,0.125,
,487,487,10719,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,425.68,0.1225,
,488,488,10720,Highway,100,0.54,1,25,100000,1,0,0.15,4,1,45.53,0.135,
,489,489,10721,Highway,100,0.53,1,25,100000,1,0,0.15,4,1,26.65,0.1325,
,490,490,10722,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,565.33,0.125,
,491,491,10723,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,580.72,0.125,
,492,492,10724,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,431.45,0.125,
,493,493,10725,Highway,100,1.04,1,25,100000,1,0,0.15,4,1,7.54,0.26,
,494,494,10726,Highway,100,1,1,25,100000,1,0,0.15,4,1,725.05,0.25,
,495,495,10727,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,283.51,0.125,
,496,496,10728,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,450.28,0.125,
,497,497,10729,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,136.96,0.125,
,498,498,10730,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,501.64,0.125,
,499,499,10731,Highway,100,1,1,25,100000,1,0,0.15,4,1,562.97,0.25,
,500,500,2308,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,41.67,0.125,
,501,501,1914,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,92.26,0.125,
,502,502,10733,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,215.3,0.125,
,503,503,10734,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,150.89,0.125,
,504,504,2359,Highway,100,0.49,1,25,100000,1,0,0.15,4,1,343.33,0.1225,
,505,505,10732,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,989.08,0.125,
,506,506,10735,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,344.95,0.125,
,507,507,10736,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,535.25,0.125,
,508,508,10737,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,328.22,0.125,
,509,509,10738,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,0,0.125,
,510,510,10739,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,46.98,0.125,
,511,511,10740,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,348.12,0.1275,
,512,512,10741,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,521.7,0.125,
,513,513,10742,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,560.41,0.125,
,514,514,10743,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,4.9,0.1275,
,515,515,10744,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,9.96,0.1275,
,516,516,10745,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,438.91,0.125,
,517,517,10746,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,249.43,0.1275,
,518,518,10747,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,567.89,0.1275,
,519,519,10748,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,835.44,0.1275,
,520,520,10918,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,625.32,0.125,
,521,521,10925,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1192.61,0.125,
,522,522,10750,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,473.27,0.125,
,523,523,10751,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,744.47,0.125,
,524,524,10752,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,696.45,0.125,
,525,525,10753,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,102.39,0.125,
,526,526,10749,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,527.51,0.125,
,527,527,10919,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,594.53,0.125,
,528,528,10754,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,564.64,0.125,
,529,529,10755,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,705.62,0.125,
,530,530,10756,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,234.54,0.125,
,531,531,10757,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,430.69,0.125,
,532,532,11190,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,633.09,0.125,
,533,533,11192,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,530.96,0.125,
,534,534,10759,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,393.4,0.125,
,535,535,10760,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,376.35,0.125,
,536,536,10761,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,51.29,0.125,
,537,537,10762,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,131.15,0.125,
,538,538,10758,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,168.99,0.1275,
,539,539,11191,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,378.2,0.125,
,540,540,10763,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,646.91,0.125,
,541,541,10764,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,308.71,0.125,
,542,542,10765,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,284.66,0.125,
,543,543,10766,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,310.35,0.1275,
,544,544,10767,Highway,100,1,1,25,100000,1,0,0.15,4,1,1833.72,0.25,
,545,545,10768,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,721.4,0.125,
,546,546,10769,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,152.34,0.125,
,547,547,10770,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,839.91,0.125,
,548,548,10771,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,262.76,0.125,
,549,549,10772,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,549.43,0.125,
,550,550,10773,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,337.37,0.125,
,551,551,10774,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,748.03,0.125,
,552,552,10775,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,179.37,0.125,
,553,553,10776,Highway,100,0.46,1,25,100000,1,0,0.15,4,1,794.6,0.115,
,554,554,10777,Highway,100,0.47,1,25,100000,1,0,0.15,4,1,181.01,0.1175,
,555,555,10778,Highway,100,0.47,1,25,100000,1,0,0.15,4,1,472.48,0.1175,
,556,556,10779,Highway,100,0.45,1,25,100000,1,0,0.15,4,1,892.61,0.1125,
,557,557,10780,Highway,100,0.44,1,25,100000,1,0,0.15,4,1,687.32,0.11,
,558,558,10781,Highway,100,0.43,1,25,100000,1,0,0.15,4,1,589.08,0.1075,
,559,559,10782,Highway,100,0.47,1,25,100000,1,0,0.15,4,1,760.78,0.1175,
,560,560,10783,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1164.81,0.125,
,561,561,10784,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,609.3,0.1275,
,562,562,10785,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1890.24,0.125,
,563,563,10786,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1580.57,0.125,
,564,564,10787,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1009.11,0.125,
,565,565,10788,Highway,100,0.46,1,25,100000,1,0,0.15,4,1,649.31,0.115,
,566,566,10789,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1326.01,0.125,
,567,567,10790,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,383.97,0.1275,
,568,568,10791,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,692.76,0.125,
,569,569,10792,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,570.61,0.125,
,570,570,10793,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1045.39,0.125,
,571,571,10794,Highway,100,0.46,1,25,100000,1,0,0.15,4,1,883.12,0.115,
,572,572,10795,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1385.96,0.125,
,573,573,10796,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,890.29,0.125,
,574,574,10797,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,762.17,0.125,
,575,575,10798,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,714.79,0.125,
,576,576,10799,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1041.93,0.125,
,577,577,10800,Highway,100,0.47,1,25,100000,1,0,0.15,4,1,104.8,0.1175,
,578,578,10801,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,746.07,0.125,
,579,579,10802,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,979.36,0.125,
,580,580,10803,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,561.24,0.125,
,581,581,10804,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,808.5,0.125,
,582,582,10805,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,1236.66,0.1275,
,583,583,10283,Highway,100,0.85,1,25,100000,1,0,0.15,4,1,0,0.2125,
,584,584,10806,Highway,100,0.44,1,25,100000,1,0,0.15,4,1,4214.73,0.11,
,585,585,10808,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,349.12,0.1275,
,586,586,10809,Highway,100,0.52,1,25,100000,1,0,0.15,4,1,470.14,0.13,
,587,587,10810,Highway,100,0.52,1,25,100000,1,0,0.15,4,1,1778,0.13,
,588,588,10811,Highway,100,0.52,1,25,100000,1,0,0.15,4,1,1008.82,0.13,
,589,589,10814,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,641.91,0.125,
,590,590,10815,Highway,100,0.51,1,25,100000,1,0,0.15,4,1,782.95,0.1275,
,591,591,10816,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,2417.89,0.125,
,592,592,10817,Highway,100,0.5,1,25,100000,1,0,0.15,4,1,1419.78,0.125,
