first_column,route_seq_id,o_zone_id,d_zone_id,o_super_zone_index,d_super_zone_index,od_pair_key,information_type,mode_type,demand_period,volume,distance_km,distance_mile,travel_time,FFTT,co2,nox,UE_OD_based_relative_gap_compared_to_least_time_path_travel_time,UE_path_based_gap,preload_volume_from_route_input_file,ODME_volume_before,ODME_volume_after,ODME_volume_diff,SIMU_volume,SIMU_travel_time,toll,number_of_nodes,node_sequence,link_id_sequence,geometry,link_special_flag_sequence,sequential_link_delay,sequential_link_FFTT,DTM_OD_impact,DTM_path_impact,DTM_#_of_lane_closure_links,lane_closure_link_vector,DTM_new_path_generated,DTM_volume_before,DTM_volume_after,DTM_volume_diff, DTM_TT_0,DTM_Vol_0,
0,56,2,13,1,12,2->13,0,auto,am,300.0000,17.0000,10.5656,60.0000,17.0000,9.558895,0.001392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,2;1;3;12;13;,3;2;7;37;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707)",,9.000;11.000;11.000;12.000;,6.000;4.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,57,2,14,1,13,2->14,0,auto,am,86.0000,24.0000,14.9161,75.0000,24.0000,12.413497,0.001906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,2;1;3;4;11;14;,3;2;6;10;34;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.751035 43.529306)",,9.000;11.000;11.000;9.000;11.000;,6.000;4.000;4.000;6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,58,2,14,1,13,2->14,0,auto,am,1.0000,21.0000,13.0516,75.0000,21.0000,11.923388,0.001732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,2;6;5;4;11;14;,4;15;11;10;34;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654, -96.746841 43.544131, -96.751035 43.529306)",,10.000;11.000;13.000;9.000;11.000;,5.000;4.000;2.000;6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,59,2,14,1,13,2->14,0,auto,am,13.0000,24.0000,14.9161,75.0000,24.0000,12.413497,0.001906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,2;1;3;12;11;14;,3;2;7;36;34;,"LINESTRING (-96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.751035 43.529306)",,9.000;11.000;11.000;9.000;11.000;,6.000;4.000;4.000;6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,60,2,15,1,14,2->15,0,auto,am,100.0000,23.0000,14.2946,75.0000,23.0000,12.241729,0.001844,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,2;6;5;9;10;15;,4;15;13;25;28;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271, -96.731504 43.529401)",,10.000;11.000;10.000;12.000;9.000;,5.000;4.000;5.000;3.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,61,2,15,1,14,2->15,0,auto,am,0.0000,19.0000,11.8086,90.0000,19.0000,13.308928,0.001725,0.0020,0.1667,0.0000,0.0000,0.0000,0.0000,0,90.0000,0.0000,7,2;6;8;16;17;19;15;,4;16;22;49;53;57;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744, -96.711382 43.541280, -96.711316 43.529591, -96.731504 43.529401)",,10.000;13.000;10.000;13.000;13.000;12.000;,5.000;2.000;5.000;2.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,62,2,16,1,15,2->16,0,auto,am,400.0000,12.0000,7.4580,45.0000,12.0000,7.058056,0.001005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,2;6;8;16;,4;16;22;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744)",,10.000;13.000;10.000;,5.000;2.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,63,2,17,1,16,2->17,0,auto,am,200.0000,14.0000,8.7011,60.0000,14.0000,9.092591,0.001228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,2;6;8;16;17;,4;16;22;49;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744, -96.711382 43.541280)",,10.000;13.000;10.000;13.000;,5.000;2.000;5.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,64,2,19,1,18,2->19,0,auto,am,100.0000,16.0000,9.9441,75.0000,16.0000,11.127125,0.001451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,2;6;8;16;17;19;,4;16;22;49;53;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744, -96.711382 43.541280, -96.711316 43.529591)",,10.000;13.000;10.000;13.000;13.000;,5.000;2.000;5.000;2.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,65,2,20,1,19,2->20,0,auto,am,100.0000,16.0000,9.9441,75.0000,16.0000,11.103320,0.001441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,2;6;8;7;18;20;,4;16;20;18;56;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711185 43.515333)",,10.000;13.000;12.000;13.000;11.000;,5.000;2.000;3.000;2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,66,2,22,1,21,2->22,0,auto,am,99.0000,26.0000,16.1591,90.0000,26.0000,14.423531,0.002119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,90.0000,0.0000,7,2;6;5;9;10;15;22;,4;15;13;25;28;46;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271, -96.731504 43.529401, -96.731241 43.514858)",,10.000;11.000;10.000;12.000;9.000;12.000;,5.000;4.000;5.000;3.000;6.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,67,2,22,1,21,2->22,0,auto,am,1.0000,21.0000,13.0516,90.0000,21.0000,13.615081,0.001832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,90.0000,0.0000,7,2;6;8;7;18;20;22;,4;16;20;18;56;63;,"LINESTRING (-96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711185 43.515333, -96.731241 43.514858)",,10.000;13.000;12.000;13.000;11.000;10.000;,5.000;2.000;3.000;2.000;4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,68,3,1,2,0,3->1,0,auto,am,100.0000,4.0000,2.4860,15.0000,4.0000,2.340688,0.000330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,15.0000,0.0000,2,3;1;,5;,"LINESTRING (-96.774303 43.572962, -96.770420 43.612828)",,11.000;,4.000;,0,,,,,,,,,-1.000000,0.000000,
0,69,3,2,2,1,3->2,0,auto,am,100.0000,10.0000,6.2150,30.0000,10.0000,5.036405,0.000788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,3;1;2;,5;1;,"LINESTRING (-96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813)",,11.000;9.000;,4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,70,3,4,2,3,3->4,0,auto,am,200.0000,4.0000,2.4860,15.0000,4.0000,2.340688,0.000330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,15.0000,0.0000,2,3;4;,6;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654)",,11.000;,4.000;,0,,,,,,,,,-1.000000,0.000000,
0,71,3,5,2,4,3->5,0,auto,am,100.0000,6.0000,3.7290,30.0000,6.0000,4.375222,0.000553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,3;4;5;,6;9;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034)",,11.000;13.000;,4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,72,3,6,2,5,3->6,0,auto,am,297.0000,15.0000,9.3226,45.0000,15.0000,7.548166,0.001179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,3;1;2;6;,5;1;4;,"LINESTRING (-96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813, -96.711644 43.587586)",,11.000;9.000;10.000;,4.000;6.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,73,3,6,2,5,3->6,0,auto,am,3.0000,10.0000,6.2150,45.0000,10.0000,6.715910,0.000883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,3;4;5;6;,6;9;12;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586)",,11.000;13.000;11.000;,4.000;2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,74,3,7,2,6,3->7,0,auto,am,99.0000,20.0000,12.4301,75.0000,20.0000,11.764503,0.001676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,3;1;2;6;8;7;,5;1;4;16;20;,"LINESTRING (-96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844)",,11.000;9.000;10.000;13.000;12.000;,4.000;6.000;5.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,75,3,7,2,6,3->7,0,auto,am,1.0000,15.0000,9.3226,75.0000,15.0000,10.932247,0.001380,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,3;4;5;6;8;7;,6;9;12;16;20;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844)",,11.000;13.000;11.000;13.000;12.000;,4.000;2.000;4.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,76,3,8,2,7,3->8,0,auto,am,198.0000,17.0000,10.5656,60.0000,17.0000,9.582700,0.001402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,3;1;2;6;8;,5;1;4;16;,"LINESTRING (-96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813, -96.711644 43.587586, -96.711382 43.562324)",,11.000;9.000;10.000;13.000;,4.000;6.000;5.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,77,3,8,2,7,3->8,0,auto,am,2.0000,12.0000,7.4580,60.0000,12.0000,8.750445,0.001106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,3;4;5;6;8;,6;9;12;16;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324)",,11.000;13.000;11.000;13.000;,4.000;2.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,78,3,9,2,8,3->9,0,auto,am,100.0000,11.0000,6.8365,45.0000,11.0000,6.886983,0.000944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,3;4;5;9;,6;9;13;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596)",,11.000;13.000;10.000;,4.000;2.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,79,3,10,2,9,3->10,0,auto,am,261.0000,15.0000,9.3226,45.0000,15.0000,7.548166,0.001179,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,3;4;11;10;,6;10;32;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.731438 43.545271)",,11.000;9.000;10.000;,4.000;6.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,80,3,10,2,9,3->10,0,auto,am,0.0000,14.0000,8.7011,60.0000,14.0000,9.068786,0.001218,0.0033,0.2000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,3;4;5;9;10;,6;9;13;25;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271)",,11.000;13.000;10.000;12.000;,4.000;2.000;5.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,81,3,10,2,9,3->10,0,auto,am,39.0000,15.0000,9.3226,45.0000,15.0000,7.548166,0.001179,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,3;12;11;10;,7;36;32;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271)",,11.000;9.000;10.000;,4.000;6.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,82,3,11,2,10,3->11,0,auto,am,261.0000,10.0000,6.2150,30.0000,10.0000,5.036405,0.000788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,3;4;11;,6;10;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131)",,11.000;9.000;,4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,83,3,11,2,10,3->11,0,auto,am,39.0000,10.0000,6.2150,30.0000,10.0000,5.036405,0.000788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,3;12;11;,7;36;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131)",,11.000;9.000;,4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,84,3,12,2,11,3->12,0,auto,am,200.0000,4.0000,2.4860,15.0000,4.0000,2.340688,0.000330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,15.0000,0.0000,2,3;12;,7;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941)",,11.000;,4.000;,0,,,,,,,,,-1.000000,0.000000,
0,85,3,13,2,12,3->13,0,auto,am,100.0000,7.0000,4.3505,30.0000,7.0000,4.522490,0.000605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,3;12;13;,7;37;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707)",,11.000;12.000;,4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,86,3,14,2,13,3->14,0,auto,am,87.0000,14.0000,8.7011,45.0000,14.0000,7.377093,0.001118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,3;4;11;14;,6;10;34;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.751035 43.529306)",,11.000;9.000;11.000;,4.000;6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,87,3,14,2,13,3->14,0,auto,am,13.0000,14.0000,8.7011,45.0000,14.0000,7.377093,0.001118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,3;12;11;14;,7;36;34;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.751035 43.529306)",,11.000;9.000;11.000;,4.000;6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,88,3,15,2,14,3->15,0,auto,am,86.0000,21.0000,13.0516,60.0000,21.0000,10.243883,0.001636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,3;4;11;10;15;,6;10;32;28;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.731438 43.545271, -96.731504 43.529401)",,11.000;9.000;10.000;9.000;,4.000;6.000;5.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,89,3,15,2,14,3->15,0,auto,am,1.0000,19.0000,11.8086,60.0000,19.0000,9.888854,0.001509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,3;4;11;14;15;,6;10;34;41;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.751035 43.529306, -96.731504 43.529401)",,11.000;9.000;11.000;10.000;,4.000;6.000;4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,90,3,15,2,14,3->15,0,auto,am,13.0000,21.0000,13.0516,60.0000,21.0000,10.243883,0.001636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,3;12;11;10;15;,7;36;32;28;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271, -96.731504 43.529401)",,11.000;9.000;10.000;9.000;,4.000;6.000;5.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,91,3,16,2,15,3->16,0,auto,am,0.0000,17.0000,10.5656,75.0000,17.0000,11.262206,0.001497,0.0025,0.2000,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,3;4;5;6;8;16;,6;9;12;16;22;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744)",,11.000;13.000;11.000;13.000;10.000;,4.000;2.000;4.000;2.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,92,3,16,2,15,3->16,0,auto,am,174.0000,19.0000,11.8086,60.0000,19.0000,9.888854,0.001509,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,3;4;11;10;16;,6;10;32;29;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.731438 43.545271, -96.711382 43.546744)",,11.000;9.000;10.000;11.000;,4.000;6.000;5.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,93,3,16,2,15,3->16,0,auto,am,26.0000,19.0000,11.8086,60.0000,19.0000,9.888854,0.001509,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,3;12;11;10;16;,7;36;32;29;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271, -96.711382 43.546744)",,11.000;9.000;10.000;11.000;,4.000;6.000;5.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,94,3,17,2,16,3->17,0,auto,am,87.0000,23.0000,14.2946,60.0000,23.0000,10.654086,0.001785,0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,3;4;11;10;17;,6;10;32;30;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.731438 43.545271, -96.711382 43.541280)",,11.000;9.000;10.000;7.000;,4.000;6.000;5.000;8.000;,0,,,,,,,,,-1.000000,0.000000,
0,95,3,17,2,16,3->17,0,auto,am,13.0000,23.0000,14.2946,60.0000,23.0000,10.654086,0.001785,0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,3;12;11;10;17;,7;36;32;30;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271, -96.711382 43.541280)",,11.000;9.000;10.000;7.000;,4.000;6.000;5.000;8.000;,0,,,,,,,,,-1.000000,0.000000,
0,96,3,17,2,16,3->17,0,auto,am,0.0000,19.0000,11.8086,90.0000,19.0000,13.296740,0.001720,0.0050,0.3333,0.0000,0.0000,0.0000,0.0000,0,90.0000,0.0000,7,3;4;5;6;8;16;17;,6;9;12;16;22;49;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324, -96.711382 43.546744, -96.711382 43.541280)",,11.000;13.000;11.000;13.000;10.000;13.000;,4.000;2.000;4.000;2.000;5.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,97,3,22,2,21,3->22,0,auto,am,86.0000,24.0000,14.9161,75.0000,24.0000,12.425685,0.001910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,3;4;11;10;15;22;,6;10;32;28;46;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.731438 43.545271, -96.731504 43.529401, -96.731241 43.514858)",,11.000;9.000;10.000;9.000;12.000;,4.000;6.000;5.000;6.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,98,3,22,2,21,3->22,0,auto,am,13.0000,24.0000,14.9161,75.0000,24.0000,12.425685,0.001910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,3;12;11;10;15;22;,7;36;32;28;46;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271, -96.731504 43.529401, -96.731241 43.514858)",,11.000;9.000;10.000;9.000;12.000;,4.000;6.000;5.000;6.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,99,3,22,2,21,3->22,0,auto,am,1.0000,16.0000,9.9441,75.0000,16.0000,11.079515,0.001432,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,3;12;13;24;21;22;,7;37;39;75;65;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.730979 43.510485, -96.731241 43.514858)",,11.000;12.000;11.000;12.000;13.000;,4.000;3.000;4.000;3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,100,3,23,2,22,3->23,0,auto,am,86.0000,18.0000,11.1871,60.0000,18.0000,9.717781,0.001448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,3;4;11;14;23;,6;10;34;42;,"LINESTRING (-96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131, -96.751035 43.529306, -96.750904 43.514858)",,11.000;9.000;11.000;11.000;,4.000;6.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,101,3,23,2,22,3->23,0,auto,am,13.0000,18.0000,11.1871,60.0000,18.0000,9.717781,0.001448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,3;12;11;14;23;,7;36;34;42;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.751035 43.529306, -96.750904 43.514858)",,11.000;9.000;11.000;11.000;,4.000;6.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,102,3,23,2,22,3->23,0,auto,am,1.0000,13.0000,8.0796,60.0000,13.0000,8.897713,0.001158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,3;12;13;24;23;,7;37;39;76;,"LINESTRING (-96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.750904 43.514858)",,11.000;12.000;11.000;13.000;,4.000;3.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,103,4,1,3,0,4->1,0,auto,am,500.0000,8.0000,4.9720,30.0000,8.0000,4.681376,0.000661,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,4;3;1;,8;5;,"LINESTRING (-96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828)",,11.000;11.000;,4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,104,4,2,3,1,4->2,0,auto,am,198.0000,14.0000,8.7011,45.0000,14.0000,7.377093,0.001118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,4;3;1;2;,8;5;1;,"LINESTRING (-96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813)",,11.000;11.000;9.000;,4.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,105,4,2,3,1,4->2,0,auto,am,2.0000,11.0000,6.8365,45.0000,11.0000,6.886983,0.000944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,4;5;6;2;,9;12;14;,"LINESTRING (-96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711251 43.605813)",,13.000;11.000;10.000;,2.000;4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,106,4,3,3,2,4->3,0,auto,am,200.0000,4.0000,2.4860,15.0000,4.0000,2.340688,0.000330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,15.0000,0.0000,2,4;3;,8;,"LINESTRING (-96.747168 43.563654, -96.774303 43.572962)",,11.000;,4.000;,0,,,,,,,,,-1.000000,0.000000,
0,107,4,5,3,4,4->5,0,auto,am,500.0000,2.0000,1.2430,15.0000,2.0000,2.034534,0.000223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,15.0000,0.0000,2,4;5;,9;,"LINESTRING (-96.747168 43.563654, -96.731569 43.564034)",,13.000;,2.000;,0,,,,,,,,,-1.000000,0.000000,
0,108,4,6,3,5,4->6,0,auto,am,400.0000,6.0000,3.7290,30.0000,6.0000,4.375222,0.000553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,4;5;6;,9;12;,"LINESTRING (-96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586)",,13.000;11.000;,2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,109,4,7,3,6,4->7,0,auto,am,400.0000,11.0000,6.8365,60.0000,11.0000,8.591559,0.001050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,4;5;6;8;7;,9;12;16;20;,"LINESTRING (-96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324, -96.693423 43.563844)",,13.000;11.000;13.000;12.000;,2.000;4.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,110,4,8,3,7,4->8,0,auto,am,700.0000,8.0000,4.9720,45.0000,8.0000,6.409757,0.000776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,4;5;6;8;,9;12;16;,"LINESTRING (-96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586, -96.711382 43.562324)",,13.000;11.000;13.000;,2.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,111,4,9,3,8,4->9,0,auto,am,700.0000,7.0000,4.3505,30.0000,7.0000,4.546295,0.000614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,4;5;9;,9;13;,"LINESTRING (-96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596)",,13.000;10.000;,2.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,112,4,10,3,9,4->10,0,auto,am,1200.0000,11.0000,6.8365,30.0000,11.0000,5.207478,0.000849,0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,4;11;10;,10;32;,"LINESTRING (-96.747168 43.563654, -96.746841 43.544131, -96.731438 43.545271)",,9.000;10.000;,6.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,113,4,10,3,9,4->10,0,auto,am,0.0000,10.0000,6.2150,45.0000,10.0000,6.728098,0.000888,0.0050,0.2500,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,4;5;9;10;,9;13;25;,"LINESTRING (-96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271)",,13.000;10.000;12.000;,2.000;5.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
